category,month,total_sales,total_profit
Furniture,Sep,222867.0,37954.0
Furniture,Oct,207945.0,38359.0
Furniture,Mar,250898.0,46083.0
Office Supplies,Feb,590084.0,104858.0
Technology,Jul,218296.0,37522.0
Office Supplies,Dec,650598.0,112619.0
Furniture,Aug,216555.0,39545.0
Office Supplies,Jul,599918.0,109262.0
Office Supplies,Jun,565431.0,103434.0
Technology,Sep,198906.0,36241.0
Technology,Dec,275798.0,49479.0
Technology,Jun,234363.0,42941.0
Office Supplies,Jan,672064.0,116043.0
Technology,Aug,212275.0,37356.0
Technology,Oct,257493.0,44062.0
Technology,Jan,217951.0,39710.0
Office Supplies,Mar,642032.0,107593.0
Office Supplies,Aug,580688.0,102396.0
Office Supplies,Sep,575983.0,102430.0
Office Supplies,Oct,647434.0,114074.0
Furniture,Nov,201928.0,34904.0
Office Supplies,Nov,586292.0,99595.0
Technology,May,211571.0,35812.0
Furniture,Feb,168233.0,31421.0
Office Supplies,Apr,607983.0,105853.0
Furniture,Jan,199938.0,34890.0
Furniture,Jun,198597.0,34304.0
Technology,Nov,248038.0,44578.0
Technology,Mar,186926.0,32034.0
Technology,Feb,197435.0,32434.0
Furniture,Apr,215001.0,38249.0
Technology,Apr,278174.0,47642.0
Furniture,Dec,245130.0,44999.0
Office Supplies,May,654207.0,116951.0
Furniture,Jul,187946.0,33343.0
Furniture,May,202669.0,37607.0
