region,month_name,total_sales
South,Mar,199937.0
South,Jan,185297.0
East,Apr,312992.0
East,Nov,284441.0
Central,May,229363.0
East,Mar,288639.0
Central,Oct,216618.0
South,Nov,181456.0
Central,Apr,241236.0
South,Jul,129327.0
Central,Mar,256485.0
East,Jan,302718.0
West,Apr,316040.0
East,Sep,265218.0
South,Sep,179931.0
West,Aug,266141.0
Central,Nov,210608.0
South,Feb,175835.0
West,Mar,295145.0
South,Dec,199852.0
East,Feb,289088.0
West,Dec,374775.0
West,Sep,295863.0
Central,Sep,208813.0
South,Aug,180169.0
East,Jun,271440.0
West,Jan,325468.0
South,Apr,189613.0
Central,Dec,238378.0
West,Oct,299022.0
Central,Jun,214468.0
Central,Aug,251406.0
East,Oct,347384.0
West,Jun,301231.0
West,Jul,309148.0
West,Nov,313946.0
East,Dec,322319.0
South,Jun,173627.0
East,Jul,290875.0
East,May,301023.0
South,Oct,215138.0
Central,Jul,234494.0
Central,Jan,226987.0
East,Aug,272785.0
Central,Feb,238518.0
South,May,205149.0
West,May,293069.0
West,Feb,221585.0
