segment,month_name,total_sales,total_profit
Corporate,Oct,348416.0,61056.0
Home Office,Jul,219021.0,40255.0
Consumer,Jul,528562.0,92889.0
Corporate,Mar,306102.0,52008.0
Consumer,Nov,498130.0,85730.0
Home Office,Aug,187359.0,33806.0
Consumer,Aug,539777.0,96837.0
Corporate,Aug,304538.0,52441.0
Home Office,Apr,199465.0,34837.0
Consumer,Jun,513266.0,92241.0
Consumer,May,578028.0,102525.0
Home Office,Sep,170979.0,29970.0
Corporate,Jul,292560.0,52834.0
Corporate,Dec,376788.0,65218.0
Corporate,May,338688.0,60152.0
Corporate,Apr,337107.0,58134.0
Home Office,May,203048.0,37269.0
Home Office,Jan,197366.0,36491.0
Home Office,Jun,175884.0,32316.0
Consumer,Sep,547473.0,97138.0
Home Office,Mar,219750.0,36113.0
Consumer,Apr,594538.0,104517.0
Home Office,Nov,195590.0,34498.0
Home Office,Oct,215036.0,37904.0
Consumer,Dec,619527.0,112105.0
Corporate,Nov,363070.0,62517.0
Corporate,Sep,308551.0,54939.0
Corporate,Feb,314809.0,51832.0
Home Office,Feb,165493.0,29742.0
Consumer,Mar,599084.0,105940.0
Consumer,Oct,582108.0,102435.0
Corporate,Jan,396874.0,66817.0
Consumer,Jan,518665.0,91012.0
Corporate,Jun,332629.0,60222.0
Home Office,Dec,213859.0,36932.0
Consumer,Feb,502989.0,92187.0
