segment,month_name,total_sales,total_profit
Corporate,Oct,259069.0,45294.0
Home Office,Jul,133213.0,23733.0
Consumer,Jul,358005.0,64603.0
Corporate,Mar,230681.0,39036.0
Consumer,Nov,338314.0,57710.0
Home Office,Aug,126564.0,22105.0
Consumer,Aug,382560.0,69689.0
Corporate,Aug,221406.0,38266.0
Home Office,Apr,128847.0,22117.0
Consumer,Jun,343528.0,61764.0
Consumer,May,385951.0,68202.0
Home Office,Sep,112415.0,19769.0
Corporate,Jul,204435.0,37346.0
Corporate,Dec,272489.0,47895.0
Corporate,May,251615.0,44347.0
Corporate,Apr,249141.0,41962.0
Home Office,May,131277.0,24279.0
Home Office,Jan,137124.0,25545.0
Home Office,Jun,117898.0,22063.0
Consumer,Sep,375417.0,64398.0
Home Office,Mar,157723.0,25089.0
Consumer,Apr,368794.0,64512.0
Home Office,Nov,140873.0,24708.0
Home Office,Oct,164088.0,28740.0
Consumer,Dec,417125.0,74316.0
Corporate,Nov,266825.0,43814.0
Corporate,Sep,222938.0,39381.0
Corporate,Feb,238435.0,39188.0
Home Office,Feb,119556.0,21521.0
Consumer,Mar,412669.0,73266.0
Consumer,Oct,411443.0,72452.0
Corporate,Jan,272927.0,47239.0
Consumer,Jan,358856.0,63705.0
Corporate,Jun,217668.0,38340.0
Home Office,Dec,143630.0,23271.0
Consumer,Feb,345067.0,63621.0
