segment,month_name,total_sales,total_profit
Corporate,Oct,388836.0,67723.0
Home Office,Jul,235498.0,43203.0
Consumer,Jul,584501.0,102512.0
Corporate,Mar,328854.0,55481.0
Consumer,Nov,573249.0,98299.0
Home Office,Aug,204294.0,37031.0
Consumer,Aug,594015.0,105799.0
Corporate,Aug,329484.0,56896.0
Home Office,Apr,216866.0,37877.0
Consumer,Jun,569795.0,102868.0
Consumer,May,635785.0,112618.0
Home Office,Sep,195650.0,34435.0
Corporate,Jul,335178.0,59441.0
Corporate,Dec,410184.0,70669.0
Corporate,May,362980.0,64535.0
Corporate,Apr,381027.0,65279.0
Home Office,May,220006.0,40207.0
Home Office,Jan,215241.0,39722.0
Home Office,Jun,192881.0,35615.0
Consumer,Sep,595247.0,105502.0
Home Office,Mar,238000.0,39629.0
Consumer,Apr,645426.0,113840.0
Home Office,Nov,206664.0,36343.0
Home Office,Oct,230880.0,40787.0
Consumer,Dec,671809.0,121621.0
Corporate,Nov,386162.0,66487.0
Corporate,Sep,335284.0,59686.0
Corporate,Feb,345910.0,57267.0
Home Office,Feb,189027.0,34598.0
Consumer,Mar,652866.0,115264.0
Consumer,Oct,639133.0,112408.0
Corporate,Jan,449927.0,76909.0
Consumer,Jan,575453.0,100425.0
Corporate,Jun,359466.0,64890.0
Home Office,Dec,230625.0,39521.0
Consumer,Feb,545669.0,99143.0
