segment,month_name,total_sales,total_profit
Corporate,Oct,362789.0,63003.0
Home Office,Jul,224259.0,41358.0
Consumer,Jul,535675.0,93971.0
Corporate,Mar,309576.0,52560.0
Consumer,Nov,512212.0,87794.0
Home Office,Aug,192749.0,34789.0
Consumer,Aug,556184.0,99431.0
Corporate,Aug,312314.0,53842.0
Home Office,Apr,204650.0,35721.0
Consumer,Jun,532477.0,95716.0
Consumer,May,589673.0,104677.0
Home Office,Sep,174080.0,30560.0
Corporate,Jul,303125.0,54494.0
Corporate,Dec,390001.0,67536.0
Corporate,May,343525.0,61072.0
Corporate,Apr,345592.0,59791.0
Home Office,May,206437.0,37738.0
Home Office,Jan,200798.0,37182.0
Home Office,Jun,180824.0,33190.0
Consumer,Sep,557333.0,99122.0
Home Office,Mar,224688.0,37093.0
Consumer,Apr,604263.0,106291.0
Home Office,Nov,198016.0,34889.0
Home Office,Oct,219662.0,38809.0
Consumer,Dec,634110.0,114558.0
Corporate,Nov,369466.0,63611.0
Corporate,Sep,318490.0,56955.0
Corporate,Feb,319340.0,52678.0
Home Office,Feb,173902.0,31408.0
Consumer,Mar,607049.0,107174.0
Consumer,Oct,592603.0,104323.0
Corporate,Jan,411018.0,69343.0
Consumer,Jan,529305.0,93245.0
Corporate,Jun,339746.0,61646.0
Home Office,Dec,218595.0,37675.0
Consumer,Feb,515364.0,94129.0
