region,month_name,total_sales
South,Mar,223754.0
South,Jan,211354.0
East,Apr,355738.0
East,Nov,312494.0
Central,May,261389.0
East,Mar,318662.0
Central,Oct,250573.0
South,Nov,218526.0
Central,Apr,267007.0
South,Jul,151352.0
Central,Mar,288078.0
East,Jan,331643.0
West,Apr,357647.0
East,Sep,305789.0
South,Sep,201276.0
West,Aug,303309.0
Central,Nov,236926.0
South,Feb,199431.0
West,Mar,340053.0
South,Dec,228181.0
East,Feb,325001.0
West,Dec,414632.0
West,Sep,344348.0
Central,Sep,236033.0
South,Aug,201001.0
East,Jun,298268.0
West,Jan,375633.0
South,Apr,219655.0
Central,Dec,272221.0
West,Oct,342150.0
Central,Jun,243507.0
Central,Aug,282405.0
East,Oct,377423.0
West,Jun,340874.0
West,Jul,346494.0
West,Nov,348416.0
East,Dec,360305.0
South,Jun,201129.0
East,Jul,334534.0
East,May,345727.0
South,Oct,243204.0
Central,Jul,274893.0
Central,Jan,260710.0
East,Aug,310567.0
Central,Feb,266499.0
South,May,235686.0
West,May,339661.0
West,Feb,252683.0
