segment,month_name,total_sales,total_profit
Corporate,Oct,427106.0,73578.0
Home Office,Jul,264482.0,48104.0
Consumer,Jul,634444.0,111164.0
Corporate,Mar,350275.0,58466.0
Consumer,Nov,610239.0,105198.0
Home Office,Aug,211613.0,38198.0
Consumer,Aug,634158.0,113108.0
Corporate,Aug,350639.0,60513.0
Home Office,Apr,229363.0,40210.0
Consumer,Jun,623397.0,111901.0
Consumer,May,671937.0,118825.0
Home Office,Sep,211896.0,37537.0
Corporate,Jul,347553.0,61350.0
Corporate,Dec,438334.0,75924.0
Corporate,May,378045.0,67453.0
Corporate,Apr,413473.0,70485.0
Home Office,May,232445.0,42682.0
Home Office,Jan,223542.0,40950.0
Home Office,Jun,211384.0,38443.0
Consumer,Sep,627213.0,111128.0
Home Office,Mar,252224.0,42380.0
Consumer,Apr,681828.0,120573.0
Home Office,Nov,225305.0,39565.0
Home Office,Oct,246825.0,43769.0
Consumer,Dec,720585.0,130598.0
Corporate,Nov,403583.0,69680.0
Corporate,Sep,365597.0,63890.0
Corporate,Feb,392551.0,67577.0
Home Office,Feb,201010.0,36499.0
Consumer,Mar,695892.0,123664.0
Consumer,Oct,664117.0,116650.0
Corporate,Jan,470118.0,80580.0
Consumer,Jan,615977.0,106953.0
Corporate,Jun,380555.0,68235.0
Home Office,Dec,243326.0,41849.0
Consumer,Feb,588898.0,105603.0
