region,month_name,total_sales
South,Mar,198988.0
South,Jan,184770.0
East,Apr,308666.0
East,Nov,282446.0
Central,May,227978.0
East,Mar,287444.0
Central,Oct,214759.0
South,Nov,178398.0
Central,Apr,228501.0
South,Jul,128973.0
Central,Mar,253276.0
East,Jan,299107.0
West,Apr,315020.0
East,Sep,257803.0
South,Sep,178401.0
West,Aug,261117.0
Central,Nov,205219.0
South,Feb,174483.0
West,Mar,288875.0
South,Dec,196801.0
East,Feb,284985.0
West,Dec,371738.0
West,Sep,292194.0
Central,Sep,207225.0
South,Aug,178184.0
East,Jun,267794.0
West,Jan,322396.0
South,Apr,185955.0
Central,Dec,235329.0
West,Oct,294186.0
Central,Jun,211448.0
Central,Aug,240946.0
East,Oct,344135.0
West,Jun,299063.0
West,Jul,304785.0
West,Nov,310710.0
East,Dec,313218.0
South,Jun,172901.0
East,Jul,287935.0
East,May,297657.0
South,Oct,212806.0
Central,Jul,231293.0
Central,Jan,217954.0
East,Aug,270034.0
Central,Feb,235940.0
South,May,202583.0
West,May,285970.0
West,Feb,217719.0
