category,month,total_sales,total_profit
Furniture,Sep,172583.0,28760.0
Furniture,Oct,165674.0,30782.0
Furniture,Mar,200420.0,36979.0
Office Supplies,Feb,448405.0,78923.0
Technology,Jul,163948.0,28995.0
Office Supplies,Dec,504805.0,87324.0
Furniture,Aug,159302.0,28630.0
Office Supplies,Jul,433713.0,79957.0
Office Supplies,Jun,401157.0,72783.0
Technology,Sep,141769.0,25766.0
Technology,Dec,188825.0,32720.0
Technology,Jun,180635.0,33114.0
Office Supplies,Jan,479059.0,82986.0
Technology,Aug,163016.0,28612.0
Technology,Oct,205301.0,33994.0
Technology,Jan,167719.0,30826.0
Office Supplies,Mar,492407.0,82533.0
Office Supplies,Aug,430676.0,77055.0
Office Supplies,Sep,426297.0,75751.0
Office Supplies,Oct,493307.0,87505.0
Furniture,Nov,158108.0,26713.0
Office Supplies,Nov,421605.0,70648.0
Technology,May,160855.0,26853.0
Furniture,Feb,127658.0,24188.0
Office Supplies,Apr,436016.0,76980.0
Furniture,Jan,156700.0,27054.0
Furniture,Jun,129963.0,21492.0
Technology,Nov,185873.0,32390.0
Technology,Mar,146108.0,25058.0
Technology,Feb,141680.0,23861.0
Furniture,Apr,163510.0,28623.0
Technology,Apr,196752.0,33147.0
Furniture,Dec,159514.0,28562.0
Office Supplies,May,473610.0,84528.0
Furniture,Jul,129125.0,22727.0
Furniture,May,158246.0,29566.0
