category,month,total_sales,total_profit
Furniture,Sep,168921.0,27926.0
Furniture,Oct,160963.0,29971.0
Furniture,Mar,196045.0,36179.0
Office Supplies,Feb,443245.0,77997.0
Technology,Jul,160786.0,28353.0
Office Supplies,Dec,496738.0,86108.0
Furniture,Aug,155834.0,27997.0
Office Supplies,Jul,413855.0,75879.0
Office Supplies,Jun,391674.0,70758.0
Technology,Sep,139963.0,25437.0
Technology,Dec,185488.0,32247.0
Technology,Jun,178544.0,32779.0
Office Supplies,Jan,461900.0,81232.0
Technology,Aug,160217.0,27957.0
Technology,Oct,199269.0,32905.0
Technology,Jan,164418.0,30368.0
Office Supplies,Mar,486660.0,81623.0
Office Supplies,Aug,421175.0,75568.0
Office Supplies,Sep,418814.0,74464.0
Office Supplies,Oct,488025.0,86514.0
Furniture,Nov,156213.0,26233.0
Office Supplies,Nov,413539.0,69362.0
Technology,May,158853.0,26490.0
Furniture,Feb,126459.0,23910.0
Office Supplies,Apr,414293.0,72026.0
Furniture,Jan,152838.0,26392.0
Furniture,Jun,128119.0,21130.0
Technology,Nov,182028.0,31602.0
Technology,Mar,143373.0,24660.0
Technology,Feb,140208.0,23621.0
Furniture,Apr,161567.0,28194.0
Technology,Apr,192635.0,32295.0
Furniture,Dec,157586.0,28312.0
Office Supplies,May,466771.0,83149.0
Furniture,Jul,126604.0,22250.0
Furniture,May,151345.0,28461.0
