category,month,total_sales,total_profit
Furniture,Sep,262596.0,45702.0
Furniture,Oct,252774.0,45188.0
Furniture,Mar,286908.0,52708.0
Office Supplies,Feb,700039.0,125236.0
Technology,Jul,269719.0,46411.0
Office Supplies,Dec,755672.0,131289.0
Furniture,Aug,246051.0,44360.0
Office Supplies,Jul,702091.0,127374.0
Office Supplies,Jun,676591.0,122737.0
Technology,Sep,237045.0,42470.0
Technology,Dec,323368.0,58718.0
Technology,Jun,268387.0,49265.0
Office Supplies,Jan,777322.0,134821.0
Technology,Aug,245371.0,43181.0
Technology,Oct,306045.0,51814.0
Technology,Jan,262118.0,46351.0
Office Supplies,Mar,762285.0,128214.0
Office Supplies,Aug,677513.0,118819.0
Office Supplies,Sep,670748.0,119557.0
Office Supplies,Oct,755980.0,132430.0
Furniture,Nov,233561.0,40406.0
Office Supplies,Nov,702677.0,119389.0
Technology,May,244638.0,41853.0
Furniture,Feb,232715.0,43496.0
Office Supplies,Apr,711947.0,124906.0
Furniture,Jan,238685.0,41937.0
Furniture,Jun,228872.0,39617.0
Technology,Nov,279519.0,50066.0
Technology,Mar,225213.0,39165.0
Technology,Feb,225016.0,36694.0
Furniture,Apr,263425.0,46568.0
Technology,Apr,323632.0,55383.0
Furniture,Dec,281215.0,51479.0
Office Supplies,May,772702.0,138339.0
Furniture,Jul,235009.0,40210.0
Furniture,May,240133.0,44168.0
