category,month,total_sales,total_profit
Furniture,Sep,267718.0,46388.0
Furniture,Oct,258209.0,46247.0
Furniture,Mar,293758.0,53976.0
Office Supplies,Feb,709142.0,126548.0
Technology,Jul,285329.0,48784.0
Office Supplies,Dec,785986.0,136145.0
Furniture,Aug,250653.0,45206.0
Office Supplies,Jul,717247.0,129782.0
Office Supplies,Jun,690162.0,125013.0
Technology,Sep,240004.0,42991.0
Technology,Dec,329133.0,59848.0
Technology,Jun,288919.0,52622.0
Office Supplies,Jan,788500.0,136835.0
Technology,Aug,251131.0,44433.0
Technology,Oct,312111.0,52994.0
Technology,Jan,276112.0,48817.0
Office Supplies,Mar,772313.0,130135.0
Office Supplies,Aug,691309.0,121515.0
Office Supplies,Sep,694428.0,122843.0
Office Supplies,Oct,763823.0,133915.0
Furniture,Nov,237661.0,40890.0
Office Supplies,Nov,712529.0,121569.0
Technology,May,249069.0,42785.0
Furniture,Feb,236656.0,44272.0
Office Supplies,Apr,723061.0,126800.0
Furniture,Jan,243714.0,42596.0
Furniture,Jun,231104.0,39975.0
Technology,Nov,285092.0,51327.0
Technology,Mar,230307.0,40096.0
Technology,Feb,231327.0,37855.0
Furniture,Apr,267819.0,47284.0
Technology,Apr,332321.0,56818.0
Furniture,Dec,285016.0,51919.0
Office Supplies,May,785475.0,140518.0
Furniture,Jul,240615.0,41403.0
Furniture,May,244989.0,45149.0
