category,month,total_sales,total_profit
Furniture,Sep,161154.0,26547.0
Furniture,Oct,152836.0,28646.0
Furniture,Mar,182988.0,33699.0
Office Supplies,Feb,407376.0,72642.0
Technology,Jul,150420.0,26582.0
Office Supplies,Dec,471416.0,81647.0
Furniture,Aug,146643.0,26501.0
Office Supplies,Jul,379177.0,69855.0
Office Supplies,Jun,358133.0,64634.0
Technology,Sep,119972.0,21667.0
Technology,Dec,174772.0,30384.0
Technology,Jun,167756.0,30801.0
Office Supplies,Jan,436791.0,76930.0
Technology,Aug,144464.0,24989.0
Technology,Oct,183480.0,29831.0
Technology,Jan,155013.0,28551.0
Office Supplies,Mar,439930.0,72825.0
Office Supplies,Aug,393157.0,70478.0
Office Supplies,Sep,367385.0,63232.0
Office Supplies,Oct,446754.0,77873.0
Furniture,Nov,145400.0,24427.0
Office Supplies,Nov,388439.0,64954.0
Technology,May,146186.0,24271.0
Furniture,Feb,118276.0,22522.0
Office Supplies,Apr,376019.0,66229.0
Furniture,Jan,131741.0,23951.0
Furniture,Jun,109474.0,18925.0
Technology,Nov,171329.0,29813.0
Technology,Mar,134215.0,23102.0
Technology,Feb,132204.0,22019.0
Furniture,Apr,152954.0,27071.0
Technology,Apr,165763.0,28464.0
Furniture,Dec,141566.0,25074.0
Office Supplies,May,434162.0,77679.0
Furniture,Jul,119293.0,21169.0
Furniture,May,138766.0,26358.0
