category,month,total_sales,total_profit
Furniture,Sep,273481.0,47491.0
Furniture,Oct,269399.0,48335.0
Furniture,Mar,299291.0,55005.0
Office Supplies,Feb,732865.0,130403.0
Technology,Jul,306306.0,51393.0
Office Supplies,Dec,807679.0,140117.0
Furniture,Aug,258646.0,46489.0
Office Supplies,Jul,733186.0,132843.0
Office Supplies,Jun,711072.0,128872.0
Technology,Sep,255260.0,45134.0
Technology,Dec,338270.0,61411.0
Technology,Jun,306387.0,54819.0
Office Supplies,Jan,814665.0,142301.0
Technology,Aug,255765.0,45418.0
Technology,Oct,320755.0,54487.0
Technology,Jan,283690.0,49962.0
Office Supplies,Mar,793143.0,133939.0
Office Supplies,Aug,714736.0,125627.0
Office Supplies,Sep,713438.0,126208.0
Office Supplies,Oct,801579.0,140203.0
Furniture,Nov,245638.0,42391.0
Office Supplies,Nov,731199.0,125161.0
Technology,May,255005.0,43703.0
Furniture,Feb,242915.0,45523.0
Office Supplies,Apr,747752.0,131203.0
Furniture,Jan,254045.0,44662.0
Furniture,Jun,234748.0,40630.0
Technology,Nov,289800.0,52272.0
Technology,Mar,234015.0,40785.0
Technology,Feb,241862.0,39323.0
Furniture,Apr,276682.0,48967.0
Technology,Apr,339605.0,58140.0
Furniture,Dec,292891.0,53629.0
Office Supplies,May,809089.0,144734.0
Furniture,Jul,247286.0,42607.0
Furniture,May,252259.0,46419.0
