category,month,total_sales,total_profit
Furniture,Sep,251182.0,43393.0
Furniture,Oct,232825.0,41994.0
Furniture,Mar,275087.0,50400.0
Office Supplies,Feb,646627.0,115003.0
Technology,Jul,255070.0,43761.0
Office Supplies,Dec,717078.0,124496.0
Furniture,Aug,232549.0,42384.0
Office Supplies,Jul,654116.0,118378.0
Office Supplies,Jun,635205.0,116342.0
Technology,Sep,225520.0,40632.0
Technology,Dec,303743.0,54286.0
Technology,Jun,256780.0,46909.0
Office Supplies,Jan,727364.0,126480.0
Technology,Aug,233537.0,41155.0
Technology,Oct,284559.0,49062.0
Technology,Jan,248078.0,44182.0
Office Supplies,Mar,712563.0,120514.0
Office Supplies,Aug,646267.0,113638.0
Office Supplies,Sep,632431.0,112207.0
Office Supplies,Oct,713913.0,125715.0
Furniture,Nov,216894.0,37386.0
Office Supplies,Nov,667918.0,113151.0
Technology,May,232240.0,39651.0
Furniture,Feb,199509.0,37311.0
Office Supplies,Apr,673307.0,118241.0
Furniture,Jan,226449.0,39832.0
Furniture,Jun,214433.0,37365.0
Technology,Nov,263895.0,47359.0
Technology,Mar,206739.0,35813.0
Technology,Feb,214323.0,35091.0
Furniture,Apr,238361.0,42490.0
Technology,Apr,307900.0,52444.0
Furniture,Dec,265985.0,48339.0
Office Supplies,May,743543.0,133245.0
Furniture,Jul,213408.0,36459.0
Furniture,May,225575.0,41665.0
