region,month_name,total_sales
South,Mar,250422.0
South,Jan,237881.0
East,Apr,395862.0
East,Nov,355868.0
Central,May,291886.0
East,Mar,372139.0
Central,Oct,290665.0
South,Nov,240735.0
Central,Apr,306965.0
South,Jul,178668.0
Central,Mar,327279.0
East,Jan,385927.0
West,Apr,398708.0
East,Sep,358144.0
South,Sep,217805.0
West,Aug,343708.0
Central,Nov,275712.0
South,Feb,227524.0
West,Mar,373454.0
South,Dec,244572.0
East,Feb,386109.0
West,Dec,460786.0
West,Sep,393570.0
Central,Sep,268011.0
South,Aug,218095.0
East,Jun,345448.0
West,Jan,420319.0
South,Apr,248242.0
Central,Dec,319275.0
West,Oct,387839.0
Central,Jun,290774.0
Central,Aug,311669.0
East,Oct,422186.0
West,Jun,375158.0
West,Jul,386996.0
West,Nov,390738.0
East,Dec,401940.0
South,Jun,235629.0
East,Jul,392235.0
East,May,374812.0
South,Oct,273008.0
Central,Jul,325041.0
Central,Jan,300827.0
East,Aug,349591.0
Central,Feb,307864.0
South,May,264394.0
West,May,376420.0
West,Feb,288273.0
