region,month_name,total_sales
South,Mar,231603.0
South,Jan,214731.0
East,Apr,371989.0
East,Nov,327685.0
Central,May,268768.0
East,Mar,337956.0
Central,Oct,268046.0
South,Nov,225997.0
Central,Apr,279326.0
South,Jul,158489.0
Central,Mar,298368.0
East,Jan,353617.0
West,Apr,364803.0
East,Sep,316806.0
South,Sep,205156.0
West,Aug,310297.0
Central,Nov,252216.0
South,Feb,208819.0
West,Mar,346431.0
South,Dec,233030.0
East,Feb,330904.0
West,Dec,421778.0
West,Sep,354013.0
Central,Sep,246370.0
South,Aug,204788.0
East,Jun,311182.0
West,Jan,386219.0
South,Apr,223292.0
Central,Dec,285487.0
West,Oct,349188.0
Central,Jun,253646.0
Central,Aug,289058.0
East,Oct,389487.0
West,Jun,347590.0
West,Jul,352544.0
West,Nov,357666.0
East,Dec,369665.0
South,Jun,208045.0
East,Jul,355265.0
East,May,354072.0
South,Oct,249524.0
Central,Jul,284325.0
Central,Jan,280725.0
East,Aug,319072.0
Central,Feb,275360.0
South,May,243731.0
West,May,350400.0
West,Feb,260555.0
