category,month,total_sales,total_profit
Furniture,Sep,231326.0,39614.0
Furniture,Oct,211235.0,38724.0
Furniture,Mar,255436.0,46867.0
Office Supplies,Feb,598847.0,105945.0
Technology,Jul,233683.0,40033.0
Office Supplies,Dec,664818.0,115532.0
Furniture,Aug,220717.0,40256.0
Office Supplies,Jul,608794.0,110800.0
Office Supplies,Jun,574392.0,104881.0
Technology,Sep,201531.0,36616.0
Technology,Dec,278164.0,49966.0
Technology,Jun,238626.0,43604.0
Office Supplies,Jan,679649.0,117383.0
Technology,Aug,213411.0,37584.0
Technology,Oct,261261.0,44647.0
Technology,Jan,222314.0,40492.0
Office Supplies,Mar,652134.0,109623.0
Office Supplies,Aug,591908.0,104360.0
Office Supplies,Sep,585865.0,104443.0
Office Supplies,Oct,666548.0,116845.0
Furniture,Nov,204156.0,35213.0
Office Supplies,Nov,592338.0,100684.0
Technology,May,214333.0,36218.0
Furniture,Feb,172195.0,32084.0
Office Supplies,Apr,621484.0,108553.0
Furniture,Jan,202998.0,35256.0
Furniture,Jun,199858.0,34531.0
Technology,Nov,251214.0,45182.0
Technology,Mar,192416.0,33143.0
Technology,Feb,198447.0,32599.0
Furniture,Apr,219906.0,39319.0
Technology,Apr,280312.0,48026.0
Furniture,Dec,252456.0,46310.0
Office Supplies,May,679962.0,122244.0
Furniture,Jul,190516.0,33777.0
Furniture,May,207348.0,38435.0
