region,month_name,total_sales
South,Mar,255641.0
South,Jan,244983.0
East,Apr,402527.0
East,Nov,362364.0
Central,May,296882.0
East,Mar,385776.0
Central,Oct,297709.0
South,Nov,244873.0
Central,Apr,319425.0
South,Jul,184819.0
Central,Mar,336171.0
East,Jan,397834.0
West,Apr,415865.0
East,Sep,373988.0
South,Sep,221968.0
West,Aug,353004.0
Central,Nov,286467.0
South,Feb,230760.0
West,Mar,381653.0
South,Dec,260374.0
East,Feb,396237.0
West,Dec,470985.0
West,Sep,406677.0
Central,Sep,272924.0
South,Aug,233199.0
East,Jun,354424.0
West,Jan,435117.0
South,Apr,252896.0
Central,Dec,326790.0
West,Oct,406232.0
Central,Jun,298591.0
Central,Aug,317154.0
East,Oct,426162.0
West,Jun,388721.0
West,Jul,394641.0
West,Nov,397283.0
East,Dec,414014.0
South,Jun,239389.0
East,Jul,399376.0
East,May,390713.0
South,Oct,282619.0
Central,Jul,330079.0
Central,Jan,306724.0
East,Aug,357113.0
Central,Feb,313951.0
South,May,272663.0
West,May,397584.0
West,Feb,293668.0
