segment,month_name,total_sales,total_profit
Corporate,Oct,278168.0,48714.0
Home Office,Jul,145236.0,26034.0
Consumer,Jul,387721.0,69913.0
Corporate,Mar,251196.0,42548.0
Consumer,Nov,361836.0,62334.0
Home Office,Aug,133224.0,23225.0
Consumer,Aug,413125.0,75258.0
Corporate,Aug,236883.0,40964.0
Home Office,Apr,134474.0,23347.0
Consumer,Jun,388753.0,69315.0
Consumer,May,418081.0,74291.0
Home Office,Sep,119616.0,21396.0
Corporate,Jul,218917.0,40128.0
Corporate,Dec,287053.0,50192.0
Corporate,May,271012.0,47105.0
Corporate,Apr,261590.0,44318.0
Home Office,May,139734.0,25513.0
Home Office,Jan,144715.0,26797.0
Home Office,Jun,124577.0,22987.0
Consumer,Sep,413831.0,71780.0
Home Office,Mar,164095.0,26132.0
Consumer,Apr,427431.0,76104.0
Home Office,Nov,147314.0,25754.0
Home Office,Oct,171179.0,29975.0
Consumer,Dec,441360.0,78597.0
Corporate,Nov,275688.0,45280.0
Corporate,Sep,242703.0,43555.0
Corporate,Feb,248947.0,41013.0
Home Office,Feb,126622.0,22712.0
Consumer,Mar,455480.0,80747.0
Consumer,Oct,445615.0,79261.0
Corporate,Jan,298489.0,49975.0
Consumer,Jan,384177.0,68274.0
Corporate,Jun,239967.0,43304.0
Home Office,Dec,156166.0,25633.0
Consumer,Feb,368167.0,68073.0
