segment,month_name,total_sales,total_profit
Corporate,Oct,303960.0,53192.0
Home Office,Jul,185090.0,34169.0
Consumer,Jul,432896.0,77484.0
Corporate,Mar,267037.0,44997.0
Consumer,Nov,410651.0,71844.0
Home Office,Aug,149959.0,26274.0
Consumer,Aug,456858.0,82417.0
Corporate,Aug,265339.0,45602.0
Home Office,Apr,161608.0,29108.0
Consumer,Jun,435469.0,77803.0
Consumer,May,468026.0,83430.0
Home Office,Sep,134376.0,23739.0
Corporate,Jul,249129.0,45417.0
Corporate,Dec,324008.0,56431.0
Corporate,May,294746.0,51555.0
Corporate,Apr,293763.0,50333.0
Home Office,May,157077.0,28401.0
Home Office,Jan,160776.0,29655.0
Home Office,Jun,148040.0,27784.0
Consumer,Sep,466166.0,81564.0
Home Office,Mar,175739.0,28306.0
Consumer,Apr,472268.0,83440.0
Home Office,Nov,164009.0,28649.0
Home Office,Oct,182953.0,32035.0
Consumer,Dec,486607.0,87343.0
Corporate,Nov,315482.0,52601.0
Corporate,Sep,264233.0,47017.0
Corporate,Feb,273277.0,44580.0
Home Office,Feb,140233.0,25166.0
Consumer,Mar,500626.0,89494.0
Consumer,Oct,489150.0,87905.0
Corporate,Jan,334505.0,56683.0
Consumer,Jan,437499.0,77368.0
Corporate,Jun,285634.0,51095.0
Home Office,Dec,170728.0,28133.0
Consumer,Feb,418529.0,77017.0
