region,month_name,total_sales
South,Mar,200489.0
South,Jan,186520.0
East,Apr,313327.0
East,Nov,285088.0
Central,May,229548.0
East,Mar,289954.0
Central,Oct,217295.0
South,Nov,187280.0
Central,Apr,242356.0
South,Jul,130930.0
Central,Mar,257006.0
East,Jan,302879.0
West,Apr,316376.0
East,Sep,265341.0
South,Sep,182076.0
West,Aug,269177.0
Central,Nov,211407.0
South,Feb,176310.0
West,Mar,295339.0
South,Dec,199929.0
East,Feb,289726.0
West,Dec,375400.0
West,Sep,296581.0
Central,Sep,209309.0
South,Aug,180379.0
East,Jun,272466.0
West,Jan,329196.0
South,Apr,190238.0
Central,Dec,238546.0
West,Oct,299519.0
Central,Jun,215737.0
Central,Aug,252069.0
East,Oct,347567.0
West,Jun,304334.0
West,Jul,310848.0
West,Nov,319454.0
East,Dec,322711.0
South,Jun,173767.0
East,Jul,291550.0
East,May,301522.0
South,Oct,216321.0
Central,Jul,235114.0
Central,Jan,228403.0
East,Aug,272898.0
Central,Feb,239002.0
South,May,205744.0
West,May,294086.0
West,Feb,223385.0
