region,month_name,total_sales
South,Mar,160721.0
South,Jan,140790.0
East,Apr,237698.0
East,Nov,221068.0
Central,May,187680.0
East,Mar,230911.0
Central,Oct,177237.0
South,Nov,138231.0
Central,Apr,189732.0
South,Jul,99493.0
Central,Mar,214382.0
East,Jan,245739.0
West,Apr,238585.0
East,Sep,209422.0
South,Sep,141159.0
West,Aug,212735.0
Central,Nov,165300.0
South,Feb,152617.0
West,Mar,236873.0
South,Dec,160207.0
East,Feb,220337.0
West,Dec,278826.0
West,Sep,222111.0
Central,Sep,174175.0
South,Aug,139040.0
East,Jun,191346.0
West,Jan,250771.0
South,Apr,133597.0
Central,Dec,173954.0
West,Oct,244870.0
Central,Jun,168296.0
Central,Aug,179385.0
East,Oct,277152.0
West,Jun,227931.0
West,Jul,231623.0
West,Nov,242704.0
East,Dec,242244.0
South,Jun,125975.0
East,Jul,212318.0
East,May,226397.0
South,Oct,169725.0
Central,Jul,187996.0
Central,Jan,169513.0
East,Aug,225119.0
Central,Feb,182494.0
South,May,163418.0
West,May,220096.0
West,Feb,166477.0
