state,total_sales,total_customers
Alabama,109761.0,89
Arizona,473448.0,226
Arkansas,63860.0,15
California,3258174.0,1575
Colorado,384686.0,187
Connecticut,118231.0,55
Delaware,125390.0,62
District of Columbia,9406.0,6
Florida,553116.0,245
Georgia,275287.0,167
Illinois,826857.0,406
Indiana,204297.0,101
Iowa,48483.0,34
Kansas,40666.0,9
Kentucky,391732.0,122
Louisiana,91008.0,59
Maryland,50032.0,27
Massachusetts,200503.0,100
Michigan,361152.0,150
Minnesota,290035.0,129
Mississippi,88460.0,45
Missouri,104577.0,60
Nebraska,11478.0,15
Nevada,29466.0,24
New Hampshire,35787.0,22
New Jersey,246710.0,107
New Mexico,23132.0,30
New York,1756489.0,846
North Carolina,495520.0,281
Ohio,779629.0,361
Oklahoma,68781.0,31
Oregon,64368.0,24
Pennsylvania,945266.0,481
Rhode Island,86750.0,40
South Dakota,19109.0,9
Tennessee,236866.0,117
Texas,1579797.0,734
Utah,128690.0,61
Virginia,314851.0,144
Washington,747880.0,381
Wisconsin,118492.0,72
