category,month,total_sales,total_profit
Furniture,Sep,238126.0,41127.0
Furniture,Oct,215054.0,39456.0
Furniture,Mar,267671.0,48980.0
Office Supplies,Feb,613712.0,109310.0
Technology,Jul,238068.0,40812.0
Office Supplies,Dec,679165.0,118300.0
Furniture,Aug,223320.0,40835.0
Office Supplies,Jul,620450.0,112871.0
Office Supplies,Jun,598387.0,109291.0
Technology,Sep,203363.0,36864.0
Technology,Dec,293469.0,52454.0
Technology,Jun,243523.0,44509.0
Office Supplies,Jan,690706.0,119309.0
Technology,Aug,218494.0,38389.0
Technology,Oct,264888.0,45234.0
Technology,Jan,228078.0,41372.0
Office Supplies,Mar,672445.0,113273.0
Office Supplies,Aug,610403.0,107136.0
Office Supplies,Sep,598628.0,106678.0
Office Supplies,Oct,676902.0,118796.0
Furniture,Nov,209006.0,36063.0
Office Supplies,Nov,608890.0,103600.0
Technology,May,217102.0,36692.0
Furniture,Feb,175939.0,32725.0
Office Supplies,Apr,638136.0,111571.0
Furniture,Jan,217053.0,38107.0
Furniture,Jun,203299.0,35259.0
Technology,Nov,253364.0,45586.0
Technology,Mar,195499.0,33622.0
Technology,Feb,204817.0,33494.0
Furniture,Apr,224160.0,40007.0
Technology,Apr,282947.0,48590.0
Furniture,Dec,255060.0,46755.0
Office Supplies,May,699566.0,125612.0
Furniture,Jul,195750.0,34599.0
Furniture,May,214225.0,39652.0
