region,month_name,total_sales
South,Mar,234353.0
South,Jan,217899.0
East,Apr,373051.0
East,Nov,330531.0
Central,May,269791.0
East,Mar,341450.0
Central,Oct,269707.0
South,Nov,227234.0
Central,Apr,283348.0
South,Jul,160078.0
Central,Mar,300736.0
East,Jan,355130.0
West,Apr,369202.0
East,Sep,318996.0
South,Sep,206836.0
West,Aug,314178.0
Central,Nov,255347.0
South,Feb,210241.0
West,Mar,349899.0
South,Dec,234822.0
East,Feb,331517.0
West,Dec,423774.0
West,Sep,358725.0
Central,Sep,248464.0
South,Aug,205044.0
East,Jun,314005.0
West,Jan,391145.0
South,Apr,225360.0
Central,Dec,286714.0
West,Oct,353419.0
Central,Jun,255397.0
Central,Aug,291659.0
East,Oct,392473.0
West,Jun,352221.0
West,Jul,357580.0
West,Nov,361566.0
East,Dec,371476.0
South,Jun,209733.0
East,Jul,357831.0
East,May,355351.0
South,Oct,250158.0
Central,Jul,287443.0
Central,Jan,283558.0
East,Aug,321553.0
Central,Feb,278342.0
South,May,244708.0
West,May,352794.0
West,Feb,266458.0
