region,month_name,total_sales
South,Mar,215569.0
South,Jan,201903.0
East,Apr,332659.0
East,Nov,302130.0
Central,May,250966.0
East,Mar,308643.0
Central,Oct,229508.0
South,Nov,200074.0
Central,Apr,252471.0
South,Jul,140324.0
Central,Mar,276533.0
East,Jan,317671.0
West,Apr,339899.0
East,Sep,294405.0
South,Sep,196717.0
West,Aug,288253.0
Central,Nov,222867.0
South,Feb,192117.0
West,Mar,327482.0
South,Dec,218897.0
East,Feb,306844.0
West,Dec,396836.0
West,Sep,319464.0
Central,Sep,221766.0
South,Aug,189814.0
East,Jun,287801.0
West,Jan,354477.0
South,Apr,208800.0
Central,Dec,255669.0
West,Oct,322489.0
Central,Jun,229581.0
Central,Aug,266645.0
East,Oct,368026.0
West,Jun,322978.0
West,Jul,326343.0
West,Nov,334756.0
East,Dec,345438.0
South,Jun,193608.0
East,Jul,313936.0
East,May,327257.0
South,Oct,229914.0
Central,Jul,262298.0
Central,Jan,249349.0
East,Aug,293830.0
Central,Feb,249904.0
South,May,222344.0
West,May,321916.0
West,Feb,237614.0
