state,total_sales,total_customers
Alabama,102262.0,79
Arizona,462571.0,207
Arkansas,62126.0,13
California,3123068.0,1438
Colorado,370713.0,168
Connecticut,109552.0,52
Delaware,119943.0,57
District of Columbia,8653.0,5
Florida,532968.0,222
Georgia,256273.0,153
Illinois,794546.0,367
Indiana,185418.0,92
Iowa,40851.0,32
Kansas,40053.0,8
Kentucky,382458.0,111
Louisiana,84448.0,52
Maryland,50032.0,27
Massachusetts,195706.0,95
Michigan,335201.0,133
Minnesota,280195.0,116
Mississippi,88460.0,45
Missouri,100399.0,56
Nebraska,9895.0,12
Nevada,29258.0,23
New Hampshire,34781.0,21
New Jersey,236709.0,96
New Mexico,22272.0,27
New York,1651918.0,763
North Carolina,480467.0,265
Ohio,732963.0,332
Oklahoma,68446.0,30
Oregon,60075.0,20
Pennsylvania,887944.0,438
Rhode Island,84968.0,35
South Dakota,19109.0,9
Tennessee,222187.0,104
Texas,1521427.0,675
Utah,122875.0,54
Virginia,298448.0,128
Washington,722639.0,350
Wisconsin,113085.0,66
