region,month_name,total_sales
South,Mar,221438.0
South,Jan,210189.0
East,Apr,352752.0
East,Nov,310435.0
Central,May,258461.0
East,Mar,317777.0
Central,Oct,247526.0
South,Nov,206262.0
Central,Apr,264792.0
South,Jul,149129.0
Central,Mar,285099.0
East,Jan,330087.0
West,Apr,355060.0
East,Sep,303973.0
South,Sep,200733.0
West,Aug,302129.0
Central,Nov,233617.0
South,Feb,198159.0
West,Mar,339713.0
South,Dec,224374.0
East,Feb,321457.0
West,Dec,412541.0
West,Sep,342317.0
Central,Sep,230033.0
South,Aug,199074.0
East,Jun,295332.0
West,Jan,373672.0
South,Apr,218323.0
Central,Dec,269509.0
West,Oct,339191.0
Central,Jun,240392.0
Central,Aug,275317.0
East,Oct,375797.0
West,Jun,336589.0
West,Jul,341603.0
West,Nov,344414.0
East,Dec,358436.0
South,Jun,199978.0
East,Jul,324256.0
East,May,341030.0
South,Oct,233957.0
Central,Jul,272891.0
Central,Jan,258594.0
East,Aug,308757.0
Central,Feb,264857.0
South,May,227777.0
West,May,336354.0
West,Feb,249884.0
