state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,92,1
Alabama,Binders,71,2
Alabama,Furnishings,48,3
Alabama,Accessories,35,4
Alabama,Chairs,31,5
Alabama,Storage,23,6
Alabama,Art,18,7
Alabama,Phones,16,8
Alabama,Tables,16,8
Alabama,Envelopes,15,10
Alabama,Appliances,15,10
Alabama,Labels,13,12
Alabama,Bookcases,10,13
Alabama,Fasteners,9,14
Alabama,Supplies,3,15
Arizona,Paper,343,1
Arizona,Binders,280,2
Arizona,Furnishings,272,3
Arizona,Phones,256,4
Arizona,Art,226,5
Arizona,Accessories,175,6
Arizona,Storage,174,7
Arizona,Labels,134,8
Arizona,Appliances,127,9
Arizona,Chairs,122,10
Arizona,Envelopes,86,11
Arizona,Bookcases,77,12
Arizona,Machines,68,13
Arizona,Tables,67,14
Arizona,Fasteners,39,15
Arizona,Supplies,37,16
Arizona,Copiers,19,17
Arkansas,Art,50,1
Arkansas,Furnishings,50,1
Arkansas,Phones,48,3
Arkansas,Paper,39,4
Arkansas,Binders,35,5
Arkansas,Storage,27,6
Arkansas,Labels,18,7
Arkansas,Fasteners,18,7
Arkansas,Appliances,16,9
Arkansas,Accessories,13,10
Arkansas,Chairs,13,10
Arkansas,Tables,12,12
Arkansas,Machines,6,13
Arkansas,Envelopes,4,14
California,Paper,2357,1
California,Binders,1913,2
California,Phones,1734,3
California,Art,1625,4
California,Furnishings,1616,5
California,Accessories,1391,6
California,Storage,1184,7
California,Appliances,991,8
California,Chairs,836,9
California,Labels,677,10
California,Machines,676,11
California,Tables,544,12
California,Envelopes,541,13
California,Bookcases,523,14
California,Supplies,408,15
California,Fasteners,343,16
California,Copiers,114,17
Colorado,Binders,310,1
Colorado,Paper,305,2
Colorado,Phones,227,3
Colorado,Furnishings,200,4
Colorado,Art,178,5
Colorado,Storage,163,6
Colorado,Accessories,142,7
Colorado,Appliances,105,8
Colorado,Chairs,97,9
Colorado,Machines,94,10
Colorado,Bookcases,82,11
Colorado,Envelopes,76,12
Colorado,Labels,75,13
Colorado,Tables,74,14
Colorado,Supplies,55,15
Colorado,Fasteners,42,16
Colorado,Copiers,10,17
Connecticut,Phones,73,1
Connecticut,Accessories,62,2
Connecticut,Binders,60,3
Connecticut,Paper,59,4
Connecticut,Furnishings,53,5
Connecticut,Art,53,5
Connecticut,Appliances,44,7
Connecticut,Labels,44,7
Connecticut,Storage,42,9
Connecticut,Machines,24,10
Connecticut,Fasteners,23,11
Connecticut,Chairs,21,12
Connecticut,Tables,19,13
Connecticut,Bookcases,17,14
Connecticut,Supplies,8,15
Connecticut,Envelopes,8,15
Connecticut,Copiers,2,17
Delaware,Storage,107,1
Delaware,Paper,93,2
Delaware,Furnishings,85,3
Delaware,Accessories,65,4
Delaware,Phones,56,5
Delaware,Appliances,50,6
Delaware,Chairs,45,7
Delaware,Binders,45,7
Delaware,Machines,38,9
Delaware,Art,36,10
Delaware,Envelopes,22,11
Delaware,Supplies,22,11
Delaware,Labels,21,13
Delaware,Bookcases,18,14
Delaware,Fasteners,12,15
Delaware,Tables,9,16
District of Columbia,Paper,35,1
District of Columbia,Binders,15,2
District of Columbia,Labels,10,3
District of Columbia,Fasteners,7,4
District of Columbia,Furnishings,7,4
District of Columbia,Art,7,4
District of Columbia,Phones,5,7
District of Columbia,Envelopes,3,8
District of Columbia,Chairs,3,8
District of Columbia,Appliances,2,10
Florida,Paper,490,1
Florida,Binders,435,2
Florida,Art,348,3
Florida,Phones,321,4
Florida,Furnishings,310,5
Florida,Accessories,296,6
Florida,Storage,226,7
Florida,Appliances,175,8
Florida,Chairs,171,9
Florida,Labels,143,10
Florida,Tables,117,11
Florida,Machines,112,12
Florida,Fasteners,98,13
Florida,Envelopes,83,14
Florida,Supplies,75,15
Florida,Bookcases,57,16
Florida,Copiers,7,17
Georgia,Phones,180,1
Georgia,Paper,148,2
Georgia,Binders,145,3
Georgia,Furnishings,115,4
Georgia,Art,100,5
Georgia,Appliances,62,6
Georgia,Accessories,59,7
Georgia,Storage,56,8
Georgia,Tables,55,9
Georgia,Chairs,51,10
Georgia,Machines,45,11
Georgia,Bookcases,35,12
Georgia,Labels,30,13
Georgia,Envelopes,21,14
Georgia,Supplies,19,15
Georgia,Fasteners,14,16
Georgia,Copiers,5,17
Illinois,Paper,544,1
Illinois,Binders,459,2
Illinois,Furnishings,434,3
Illinois,Phones,403,4
Illinois,Accessories,289,5
Illinois,Chairs,241,6
Illinois,Storage,238,7
Illinois,Art,235,8
Illinois,Appliances,212,9
Illinois,Machines,168,10
Illinois,Labels,148,11
Illinois,Bookcases,118,12
Illinois,Tables,112,13
Illinois,Envelopes,101,14
Illinois,Supplies,89,15
Illinois,Fasteners,82,16
Illinois,Copiers,20,17
Indiana,Paper,124,1
Indiana,Binders,105,2
Indiana,Accessories,104,3
Indiana,Phones,96,4
Indiana,Furnishings,74,5
Indiana,Art,68,6
Indiana,Storage,66,7
Indiana,Labels,45,8
Indiana,Appliances,42,9
Indiana,Chairs,36,10
Indiana,Bookcases,31,11
Indiana,Machines,29,12
Indiana,Envelopes,23,13
Indiana,Supplies,23,13
