segment,month_name,total_sales,total_profit
Corporate,Oct,350504.0,61580.0
Home Office,Jul,220917.0,40637.0
Consumer,Jul,531677.0,93272.0
Corporate,Mar,307999.0,52310.0
Consumer,Nov,502112.0,86534.0
Home Office,Aug,189782.0,34185.0
Consumer,Aug,546839.0,98141.0
Corporate,Aug,306797.0,52833.0
Home Office,Apr,201203.0,35116.0
Consumer,Jun,527734.0,94944.0
Consumer,May,583506.0,103593.0
Home Office,Sep,172875.0,30337.0
Corporate,Jul,295754.0,53369.0
Corporate,Dec,381789.0,66195.0
Corporate,May,341159.0,60630.0
Corporate,Apr,339661.0,58552.0
Home Office,May,204705.0,37442.0
Home Office,Jan,198466.0,36651.0
Home Office,Jun,179662.0,32952.0
Consumer,Sep,553020.0,98132.0
Home Office,Mar,221991.0,36532.0
Consumer,Apr,598487.0,105300.0
Home Office,Nov,197214.0,34744.0
Home Office,Oct,216371.0,38098.0
Consumer,Dec,625768.0,113012.0
Corporate,Nov,365373.0,62899.0
Corporate,Sep,313139.0,55955.0
Corporate,Feb,317028.0,52308.0
Home Office,Feb,166674.0,29900.0
Consumer,Mar,603751.0,106719.0
Consumer,Oct,587909.0,103351.0
Corporate,Jan,407225.0,68708.0
Consumer,Jan,524805.0,92242.0
Corporate,Jun,335137.0,60778.0
Home Office,Dec,215778.0,37331.0
Consumer,Feb,508625.0,92974.0
