category,month,total_sales,total_profit
Furniture,Sep,249012.0,43047.0
Furniture,Oct,231203.0,41798.0
Furniture,Mar,271069.0,49532.0
Office Supplies,Feb,636262.0,113306.0
Technology,Jul,253003.0,43406.0
Office Supplies,Dec,710433.0,123372.0
Furniture,Aug,229041.0,41939.0
Office Supplies,Jul,644334.0,116812.0
Office Supplies,Jun,618392.0,112855.0
Technology,Sep,220216.0,39707.0
Technology,Dec,301328.0,53834.0
Technology,Jun,254874.0,46552.0
Office Supplies,Jan,716589.0,124046.0
Technology,Aug,230643.0,40683.0
Technology,Oct,282270.0,48661.0
Technology,Jan,244046.0,43583.0
Office Supplies,Mar,699394.0,118502.0
Office Supplies,Aug,639917.0,112305.0
Office Supplies,Sep,619352.0,109918.0
Office Supplies,Oct,700836.0,123146.0
Furniture,Nov,214873.0,37072.0
Office Supplies,Nov,648653.0,110629.0
Technology,May,227656.0,38754.0
Furniture,Feb,196697.0,36709.0
Office Supplies,Apr,662253.0,116045.0
Furniture,Jan,223386.0,39246.0
Furniture,Jun,211597.0,36947.0
Technology,Nov,259838.0,46687.0
Technology,Mar,201905.0,34937.0
Technology,Feb,212766.0,34834.0
Furniture,Apr,235007.0,41862.0
Technology,Apr,304243.0,52028.0
Furniture,Dec,264347.0,48141.0
Office Supplies,May,735179.0,131776.0
Furniture,Jul,212534.0,36288.0
Furniture,May,223673.0,41345.0
