segment,month_name,total_sales,total_profit
Corporate,Oct,274586.0,48140.0
Home Office,Jul,144395.0,25930.0
Consumer,Jul,382989.0,69116.0
Corporate,Mar,248239.0,42033.0
Consumer,Nov,356305.0,61225.0
Home Office,Aug,131690.0,22958.0
Consumer,Aug,406357.0,74029.0
Corporate,Aug,233160.0,40453.0
Home Office,Apr,133193.0,23097.0
Consumer,Jun,374394.0,66815.0
Consumer,May,408728.0,72263.0
Home Office,Sep,117515.0,21021.0
Corporate,Jul,216098.0,39576.0
Corporate,Dec,283659.0,49697.0
Corporate,May,260776.0,45970.0
Corporate,Apr,259344.0,43983.0
Home Office,May,137081.0,25101.0
Home Office,Jan,141300.0,26242.0
Home Office,Jun,121840.0,22720.0
Consumer,Sep,408357.0,71087.0
Home Office,Mar,163851.0,26105.0
Consumer,Apr,419768.0,74774.0
Home Office,Nov,144388.0,25343.0
Home Office,Oct,170127.0,29707.0
Consumer,Dec,433215.0,76796.0
Corporate,Nov,273813.0,45032.0
Corporate,Sep,240872.0,43254.0
Corporate,Feb,245332.0,40520.0
Home Office,Feb,124301.0,22241.0
Consumer,Mar,442595.0,78952.0
Consumer,Oct,440142.0,78404.0
Corporate,Jan,292831.0,49059.0
Consumer,Jan,379471.0,67507.0
Corporate,Jun,236816.0,42758.0
Home Office,Dec,152621.0,24832.0
Consumer,Feb,365550.0,67701.0
