region,month_name,total_sales
South,Mar,196012.0
South,Jan,181334.0
East,Apr,303999.0
East,Nov,276297.0
Central,May,223276.0
East,Mar,282772.0
Central,Oct,207014.0
South,Nov,176712.0
Central,Apr,223734.0
South,Jul,125199.0
Central,Mar,248049.0
East,Jan,295556.0
West,Apr,310727.0
East,Sep,254039.0
South,Sep,177018.0
West,Aug,256798.0
Central,Nov,201243.0
South,Feb,173689.0
West,Mar,282400.0
South,Dec,193232.0
East,Feb,270679.0
West,Dec,357497.0
West,Sep,286163.0
Central,Sep,205163.0
South,Aug,170117.0
East,Jun,264452.0
West,Jan,316020.0
South,Apr,168269.0
Central,Dec,231583.0
West,Oct,291598.0
Central,Jun,210021.0
Central,Aug,237945.0
East,Oct,341466.0
West,Jun,293026.0
West,Jul,295642.0
West,Nov,291052.0
East,Dec,307746.0
South,Jun,162245.0
East,Jul,278563.0
East,May,292334.0
South,Oct,208376.0
Central,Jul,226539.0
Central,Jan,215736.0
East,Aug,265153.0
Central,Feb,231297.0
South,May,199085.0
West,May,283506.0
West,Feb,203874.0
