state,total_sales,total_customers
Alabama,78454.0,50
Arizona,371902.0,129
Arkansas,58497.0,8
California,2520544.0,864
Colorado,297872.0,106
Connecticut,88353.0,33
Delaware,103590.0,33
District of Columbia,7388.0,3
Florida,467841.0,143
Georgia,203712.0,105
Illinois,596641.0,218
Indiana,148096.0,58
Iowa,30771.0,20
Kansas,38971.0,6
Kentucky,305682.0,64
Louisiana,69306.0,35
Maryland,45324.0,20
Massachusetts,168943.0,66
Michigan,263905.0,83
Minnesota,221714.0,59
Mississippi,71384.0,24
Missouri,82381.0,36
Nebraska,6313.0,8
Nevada,25419.0,17
New Hampshire,28444.0,13
New Jersey,206887.0,64
New Mexico,11361.0,15
New York,1293202.0,454
North Carolina,395228.0,179
Ohio,594186.0,205
Oklahoma,47985.0,18
Oregon,54549.0,14
Pennsylvania,715655.0,268
Rhode Island,64080.0,20
South Dakota,4821.0,5
Tennessee,199685.0,71
Texas,1257563.0,429
Utah,91678.0,33
Virginia,265925.0,87
Washington,595922.0,220
Wisconsin,94325.0,44
