category,month,total_sales,total_profit
Furniture,Sep,249984.0,43290.0
Furniture,Oct,231203.0,41798.0
Furniture,Mar,274150.0,50272.0
Office Supplies,Feb,640496.0,113920.0
Technology,Jul,254170.0,43580.0
Office Supplies,Dec,713661.0,123904.0
Furniture,Aug,231319.0,42193.0
Office Supplies,Jul,649205.0,117554.0
Office Supplies,Jun,630470.0,115300.0
Technology,Sep,223891.0,40294.0
Technology,Dec,302810.0,54139.0
Technology,Jun,256089.0,46821.0
Office Supplies,Jan,723751.0,125720.0
Technology,Aug,232187.0,40955.0
Technology,Oct,282472.0,48716.0
Technology,Jan,245812.0,43819.0
Office Supplies,Mar,707237.0,119571.0
Office Supplies,Aug,642588.0,112953.0
Office Supplies,Sep,624063.0,110665.0
Office Supplies,Oct,705286.0,123978.0
Furniture,Nov,215725.0,37243.0
Office Supplies,Nov,660548.0,112364.0
Technology,May,230606.0,39454.0
Furniture,Feb,198284.0,37153.0
Office Supplies,Apr,667195.0,117133.0
Furniture,Jan,224893.0,39556.0
Furniture,Jun,213453.0,37220.0
Technology,Nov,262622.0,47128.0
Technology,Mar,204451.0,35428.0
Technology,Feb,213316.0,34949.0
Furniture,Apr,237114.0,42293.0
Technology,Apr,306732.0,52297.0
Furniture,Dec,265644.0,48288.0
Office Supplies,May,739206.0,132418.0
Furniture,Jul,213066.0,36422.0
Furniture,May,225048.0,41580.0
