category,month,total_sales,total_profit
Furniture,Sep,250542.0,43332.0
Furniture,Oct,232575.0,41969.0
Furniture,Mar,274336.0,50303.0
Office Supplies,Feb,644003.0,114548.0
Technology,Jul,254673.0,43656.0
Office Supplies,Dec,716627.0,124422.0
Furniture,Aug,231905.0,42288.0
Office Supplies,Jul,651771.0,118063.0
Office Supplies,Jun,631379.0,115471.0
Technology,Sep,223891.0,40294.0
Technology,Dec,303163.0,54169.0
Technology,Jun,256780.0,46909.0
Office Supplies,Jan,724972.0,125971.0
Technology,Aug,232255.0,40972.0
Technology,Oct,283770.0,48977.0
Technology,Jan,247999.0,44172.0
Office Supplies,Mar,709370.0,119889.0
Office Supplies,Aug,645619.0,113503.0
Office Supplies,Sep,626828.0,111114.0
Office Supplies,Oct,710451.0,124937.0
Furniture,Nov,216726.0,37346.0
Office Supplies,Nov,661683.0,112558.0
Technology,May,231371.0,39561.0
Furniture,Feb,199509.0,37311.0
Office Supplies,Apr,669972.0,117582.0
Furniture,Jan,226449.0,39832.0
Furniture,Jun,214247.0,37356.0
Technology,Nov,262737.0,47152.0
Technology,Mar,206135.0,35654.0
Technology,Feb,213506.0,34999.0
Furniture,Apr,237114.0,42293.0
Technology,Apr,307900.0,52444.0
Furniture,Dec,265899.0,48320.0
Office Supplies,May,740195.0,132647.0
Furniture,Jul,213066.0,36422.0
Furniture,May,225575.0,41665.0
