segment,month_name,total_sales,total_profit
Corporate,Oct,433641.0,74767.0
Home Office,Jul,273259.0,49498.0
Consumer,Jul,657512.0,114438.0
Corporate,Mar,356865.0,59634.0
Consumer,Nov,626192.0,108320.0
Home Office,Aug,215368.0,38912.0
Consumer,Aug,651878.0,116079.0
Corporate,Aug,358138.0,61924.0
Home Office,Apr,235945.0,41414.0
Consumer,Jun,648739.0,115555.0
Consumer,May,684661.0,120901.0
Home Office,Sep,216667.0,38479.0
Corporate,Jul,354881.0,62736.0
Corporate,Dec,449778.0,77897.0
Corporate,May,390175.0,69428.0
Corporate,Apr,418800.0,71540.0
Home Office,May,234902.0,43123.0
Home Office,Jan,229080.0,41827.0
Home Office,Jun,213702.0,38748.0
Consumer,Sep,640011.0,113356.0
Home Office,Mar,255332.0,42990.0
Consumer,Apr,703033.0,124076.0
Home Office,Nov,230249.0,40569.0
Home Office,Oct,253022.0,44768.0
Consumer,Dec,732102.0,132733.0
Corporate,Nov,408400.0,70663.0
Corporate,Sep,382423.0,66375.0
Corporate,Feb,399848.0,68644.0
Home Office,Feb,204861.0,37498.0
Consumer,Mar,713438.0,127020.0
Consumer,Oct,692914.0,121080.0
Corporate,Jan,488310.0,84741.0
Consumer,Jan,628853.0,109282.0
Corporate,Jun,385297.0,69251.0
Home Office,Dec,248038.0,42857.0
Consumer,Feb,605061.0,107933.0
