region,month_name,total_sales
South,Mar,156996.0
Central,Sep,170283.0
South,Aug,136371.0
South,Jan,137290.0
East,Jun,187218.0
West,Jan,245029.0
South,Apr,130360.0
East,Apr,216835.0
East,Nov,217734.0
Central,Dec,169135.0
West,Oct,236057.0
Central,May,183490.0
Central,Jun,165633.0
East,Mar,226980.0
Central,Aug,174192.0
East,Oct,270634.0
Central,Oct,176399.0
South,Nov,135598.0
West,Jun,221709.0
Central,Apr,187801.0
South,Jul,97280.0
West,Jul,223278.0
West,Nov,238045.0
Central,Mar,211138.0
East,Jan,230208.0
West,Apr,233499.0
East,Sep,204444.0
East,Dec,237538.0
South,Jun,123777.0
East,Jul,207126.0
East,May,220797.0
South,Sep,136339.0
West,Aug,209819.0
South,Oct,165167.0
Central,Jul,173561.0
Central,Jan,166629.0
East,Aug,216844.0
Central,Nov,160403.0
South,Feb,149385.0
West,Mar,230964.0
Central,Feb,179574.0
South,Dec,156991.0
East,Feb,217917.0
South,May,159068.0
West,Dec,276148.0
West,Sep,216632.0
West,May,213614.0
West,Feb,163036.0
