region,month_name,total_sales
South,Mar,240635.0
South,Jan,217899.0
East,Apr,376765.0
East,Nov,332540.0
Central,May,271200.0
East,Mar,342526.0
Central,Oct,269951.0
South,Nov,227990.0
Central,Apr,285211.0
South,Jul,161321.0
Central,Mar,307044.0
East,Jan,358312.0
West,Apr,370988.0
East,Sep,320629.0
South,Sep,209014.0
West,Aug,318651.0
Central,Nov,258984.0
South,Feb,212457.0
West,Mar,351173.0
South,Dec,235928.0
East,Feb,352981.0
West,Dec,426268.0
West,Sep,362485.0
Central,Sep,253544.0
South,Aug,206169.0
East,Jun,315301.0
West,Jan,394443.0
South,Apr,226369.0
Central,Dec,288477.0
West,Oct,366550.0
Central,Jun,256423.0
Central,Aug,293297.0
East,Oct,409290.0
West,Jun,352661.0
West,Jul,359404.0
West,Nov,365109.0
East,Dec,373353.0
South,Jun,210536.0
East,Jul,359796.0
East,May,356495.0
South,Oct,250378.0
Central,Jul,288807.0
Central,Jan,285082.0
East,Aug,324714.0
Central,Feb,289282.0
South,May,245481.0
West,May,356638.0
West,Feb,270119.0
