category,month,total_sales,total_profit
Furniture,Sep,174420.0,29090.0
Furniture,Oct,168485.0,31354.0
Furniture,Mar,201108.0,37088.0
Office Supplies,Feb,462381.0,81752.0
Technology,Jul,168117.0,29591.0
Office Supplies,Dec,518352.0,89698.0
Furniture,Aug,162794.0,29218.0
Office Supplies,Jul,443706.0,82005.0
Office Supplies,Jun,419964.0,77252.0
Technology,Sep,146985.0,26500.0
Technology,Dec,193269.0,33482.0
Technology,Jun,182977.0,33473.0
Office Supplies,Jan,489026.0,84774.0
Technology,Aug,166180.0,29116.0
Technology,Oct,211969.0,35266.0
Technology,Jan,168949.0,31023.0
Office Supplies,Mar,507871.0,84980.0
Office Supplies,Aug,445015.0,79589.0
Office Supplies,Sep,449211.0,80211.0
Office Supplies,Oct,509766.0,90603.0
Furniture,Nov,160718.0,27243.0
Office Supplies,Nov,427275.0,71858.0
Technology,May,162856.0,27185.0
Furniture,Feb,130621.0,24733.0
Office Supplies,Apr,448435.0,79602.0
Furniture,Jan,159656.0,27739.0
Furniture,Jun,138465.0,22754.0
Technology,Nov,190013.0,33187.0
Technology,Mar,152748.0,25801.0
Technology,Feb,145368.0,24591.0
Furniture,Apr,168253.0,29422.0
Technology,Apr,200361.0,33644.0
Furniture,Dec,161050.0,28744.0
Office Supplies,May,486854.0,86797.0
Furniture,Jul,134919.0,23569.0
Furniture,May,160415.0,29908.0
