segment,month_name,total_sales,total_profit
Corporate,Oct,309075.0,54072.0
Home Office,Jul,190733.0,35168.0
Consumer,Jul,441890.0,78737.0
Corporate,Mar,272046.0,45955.0
Consumer,Nov,419081.0,73409.0
Home Office,Aug,155036.0,27180.0
Consumer,Aug,465164.0,83876.0
Corporate,Aug,267715.0,46127.0
Home Office,Apr,167186.0,30031.0
Consumer,Jun,447738.0,79876.0
Consumer,May,487150.0,87154.0
Home Office,Sep,140570.0,24730.0
Corporate,Jul,252616.0,45959.0
Corporate,Dec,329173.0,57347.0
Corporate,May,298993.0,52396.0
Corporate,Apr,297063.0,50794.0
Home Office,May,162146.0,29437.0
Home Office,Jan,169274.0,31273.0
Home Office,Jun,151443.0,28234.0
Consumer,Sep,479073.0,83741.0
Home Office,Mar,178225.0,28765.0
Consumer,Apr,491558.0,86671.0
Home Office,Nov,166626.0,29078.0
Home Office,Oct,185443.0,32489.0
Consumer,Dec,513752.0,92218.0
Corporate,Nov,325622.0,54795.0
Corporate,Sep,268214.0,47689.0
Corporate,Feb,274905.0,44864.0
Home Office,Feb,143182.0,25613.0
Consumer,Mar,512128.0,91474.0
Consumer,Oct,514306.0,91864.0
Corporate,Jan,345471.0,57912.0
Consumer,Jan,447777.0,79194.0
Corporate,Jun,299396.0,54332.0
Home Office,Dec,184752.0,31808.0
Consumer,Feb,427502.0,78858.0
