region,month_name,total_sales
South,Mar,165617.0
South,Jan,141887.0
East,Apr,243153.0
East,Nov,223683.0
Central,May,190598.0
East,Mar,235536.0
Central,Oct,178306.0
South,Nov,140663.0
Central,Apr,194878.0
South,Jul,101610.0
Central,Mar,216418.0
East,Jan,250316.0
West,Apr,244182.0
East,Sep,212904.0
South,Sep,151441.0
West,Aug,215477.0
Central,Nov,167625.0
South,Feb,154212.0
West,Mar,244156.0
South,Dec,164685.0
East,Feb,225519.0
West,Dec,282040.0
West,Sep,226380.0
Central,Sep,179891.0
South,Aug,141881.0
East,Jun,204573.0
West,Jan,254746.0
South,Apr,134836.0
Central,Dec,177020.0
West,Oct,248105.0
Central,Jun,170829.0
Central,Aug,187305.0
East,Oct,290933.0
West,Jun,237276.0
West,Jul,234188.0
West,Nov,246035.0
East,Dec,248926.0
South,Jun,128728.0
East,Jul,218328.0
East,May,229022.0
South,Oct,172876.0
Central,Jul,192616.0
Central,Jan,170682.0
East,Aug,229326.0
Central,Feb,189507.0
South,May,165787.0
West,May,224718.0
West,Feb,169132.0
