region,month_name,total_sales
South,Mar,229732.0
South,Jan,213966.0
East,Apr,366182.0
East,Nov,326004.0
Central,May,266366.0
East,Mar,330982.0
Central,Oct,257229.0
South,Nov,223768.0
Central,Apr,277270.0
South,Jul,154779.0
Central,Mar,294048.0
East,Jan,340497.0
West,Apr,362974.0
East,Sep,314855.0
South,Sep,203182.0
West,Aug,309933.0
Central,Nov,248489.0
South,Feb,206379.0
West,Mar,345572.0
South,Dec,230328.0
East,Feb,329159.0
West,Dec,419298.0
West,Sep,353796.0
Central,Sep,241784.0
South,Aug,203924.0
East,Jun,309345.0
West,Jan,383598.0
South,Apr,222662.0
Central,Dec,282051.0
West,Oct,347994.0
Central,Jun,249048.0
Central,Aug,285729.0
East,Oct,383569.0
West,Jun,345788.0
West,Jul,351432.0
West,Nov,355846.0
East,Dec,366219.0
South,Jun,207958.0
East,Jul,341229.0
East,May,352321.0
South,Oct,247111.0
Central,Jul,281979.0
Central,Jan,268832.0
East,Aug,318033.0
Central,Feb,272861.0
South,May,239644.0
West,May,349697.0
West,Feb,258667.0
