region,month_name,total_sales
South,Mar,162023.0
South,Jan,141008.0
East,Apr,240582.0
East,Nov,222576.0
Central,May,189917.0
East,Mar,234074.0
Central,Oct,177714.0
South,Nov,140105.0
Central,Apr,192074.0
South,Jul,100566.0
Central,Mar,214981.0
East,Jan,247490.0
West,Apr,240203.0
East,Sep,212132.0
South,Sep,151156.0
West,Aug,214582.0
Central,Nov,166860.0
South,Feb,153497.0
West,Mar,241864.0
South,Dec,164069.0
East,Feb,223419.0
West,Dec,280530.0
West,Sep,223902.0
Central,Sep,177221.0
South,Aug,141724.0
East,Jun,203795.0
West,Jan,252387.0
South,Apr,134501.0
Central,Dec,176015.0
West,Oct,245232.0
Central,Jun,170730.0
Central,Aug,184949.0
East,Oct,280402.0
West,Jun,229188.0
West,Jul,232773.0
West,Nov,244381.0
East,Dec,247164.0
South,Jun,127165.0
East,Jul,217180.0
East,May,227966.0
South,Oct,172442.0
Central,Jul,192616.0
Central,Jan,170003.0
East,Aug,227879.0
Central,Feb,188385.0
South,May,165701.0
West,May,221957.0
West,Feb,168257.0
