category,month,total_sales,total_profit
Furniture,Sep,269179.0,46600.0
Furniture,Oct,259867.0,46589.0
Furniture,Mar,295389.0,54305.0
Office Supplies,Feb,714185.0,127578.0
Technology,Jul,292471.0,49796.0
Office Supplies,Dec,790655.0,137038.0
Furniture,Aug,253546.0,45662.0
Office Supplies,Jul,722543.0,130775.0
Office Supplies,Jun,698044.0,126551.0
Technology,Sep,241242.0,43172.0
Technology,Dec,330185.0,60111.0
Technology,Jun,291961.0,53066.0
Office Supplies,Jan,793272.0,137638.0
Technology,Aug,251629.0,44554.0
Technology,Oct,313528.0,53380.0
Technology,Jan,278372.0,49107.0
Office Supplies,Mar,775690.0,130658.0
Office Supplies,Aug,698445.0,122724.0
Office Supplies,Sep,700269.0,123896.0
Office Supplies,Oct,782669.0,136352.0
Furniture,Nov,240024.0,41474.0
Office Supplies,Nov,720943.0,123087.0
Technology,May,250237.0,42942.0
Furniture,Feb,238066.0,44476.0
Office Supplies,Apr,726843.0,127520.0
Furniture,Jan,246638.0,43180.0
Furniture,Jun,233309.0,40381.0
Technology,Nov,286460.0,51538.0
Technology,Mar,231223.0,40267.0
Technology,Feb,234258.0,38338.0
Furniture,Apr,268433.0,47425.0
Technology,Apr,333498.0,57036.0
Furniture,Dec,286947.0,52273.0
Office Supplies,May,791478.0,141519.0
Furniture,Jul,241701.0,41503.0
Furniture,May,246666.0,45441.0
