category,month,total_sales,total_profit
Furniture,Sep,238656.0,41200.0
Furniture,Oct,215806.0,39525.0
Furniture,Mar,267737.0,48997.0
Office Supplies,Feb,615798.0,109620.0
Technology,Jul,238068.0,40812.0
Office Supplies,Dec,680936.0,118663.0
Furniture,Aug,223761.0,40899.0
Office Supplies,Jul,623825.0,113299.0
Office Supplies,Jun,600672.0,109678.0
Technology,Sep,204619.0,37090.0
Technology,Dec,295046.0,52734.0
Technology,Jun,244504.0,44733.0
Office Supplies,Jan,693400.0,119927.0
Technology,Aug,218939.0,38481.0
Technology,Oct,266884.0,45405.0
Technology,Jan,228142.0,41379.0
Office Supplies,Mar,674807.0,113752.0
Office Supplies,Aug,613913.0,107691.0
Office Supplies,Sep,599625.0,106873.0
Office Supplies,Oct,680485.0,119472.0
Furniture,Nov,209156.0,36088.0
Office Supplies,Nov,612428.0,103912.0
Technology,May,218221.0,36983.0
Furniture,Feb,182742.0,34123.0
Office Supplies,Apr,639576.0,111850.0
Furniture,Jan,217366.0,38176.0
Furniture,Jun,204959.0,35674.0
Technology,Nov,253978.0,45699.0
Technology,Mar,196178.0,33713.0
Technology,Feb,205838.0,33650.0
Furniture,Apr,226262.0,40412.0
Technology,Apr,283088.0,48619.0
Furniture,Dec,256325.0,46900.0
Office Supplies,May,702050.0,126068.0
Furniture,Jul,195750.0,34599.0
Furniture,May,214394.0,39672.0
