segment,month_name,total_sales,total_profit
Corporate,Oct,440162.0,76024.0
Home Office,Jul,274566.0,49721.0
Consumer,Jul,665938.0,115919.0
Corporate,Mar,361104.0,60275.0
Consumer,Nov,632191.0,109234.0
Home Office,Aug,219869.0,39726.0
Consumer,Aug,663422.0,118339.0
Corporate,Aug,362683.0,62651.0
Home Office,Apr,237432.0,41656.0
Consumer,Jun,656024.0,116744.0
Consumer,May,708924.0,124507.0
Home Office,Sep,221976.0,39577.0
Corporate,Jul,358076.0,63404.0
Corporate,Dec,462824.0,78920.0
Corporate,May,396560.0,70543.0
Corporate,Apr,423626.0,72532.0
Home Office,May,238024.0,43792.0
Home Office,Jan,233256.0,42534.0
Home Office,Jun,218322.0,39473.0
Consumer,Sep,657138.0,117282.0
Home Office,Mar,257586.0,43363.0
Consumer,Apr,720263.0,127703.0
Home Office,Nov,231460.0,40768.0
Home Office,Oct,255166.0,45001.0
Consumer,Dec,747446.0,135632.0
Corporate,Nov,419426.0,71836.0
Corporate,Sep,388021.0,67287.0
Corporate,Feb,404014.0,69740.0
Home Office,Feb,211372.0,38337.0
Consumer,Mar,724127.0,129148.0
Consumer,Oct,712371.0,124728.0
Corporate,Jan,504893.0,88511.0
Consumer,Jan,641765.0,111487.0
Corporate,Jun,399114.0,72244.0
Home Office,Dec,252569.0,43823.0
Consumer,Feb,616095.0,109773.0
