category,month,total_sales,total_profit
Furniture,Sep,197399.0,33077.0
Furniture,Oct,185742.0,34344.0
Furniture,Mar,223175.0,41002.0
Office Supplies,Feb,529759.0,93434.0
Technology,Jul,195301.0,34243.0
Office Supplies,Dec,589716.0,102600.0
Furniture,Aug,182966.0,32990.0
Office Supplies,Jul,530835.0,97414.0
Office Supplies,Jun,510483.0,93622.0
Technology,Sep,178712.0,32530.0
Technology,Dec,237744.0,41472.0
Technology,Jun,210208.0,38343.0
Office Supplies,Jan,588205.0,101568.0
Technology,Aug,194470.0,34021.0
Technology,Oct,239521.0,41111.0
Technology,Jan,196967.0,35899.0
Office Supplies,Mar,577419.0,97294.0
Office Supplies,Aug,513542.0,90655.0
Office Supplies,Sep,515767.0,91244.0
Office Supplies,Oct,586299.0,103595.0
Furniture,Nov,179439.0,30522.0
Office Supplies,Nov,514413.0,88436.0
Technology,May,187486.0,31251.0
Furniture,Feb,151915.0,28240.0
Office Supplies,Apr,526560.0,92998.0
Furniture,Jan,179436.0,31244.0
Furniture,Jun,182687.0,31447.0
Technology,Nov,223400.0,39421.0
Technology,Mar,172294.0,29262.0
Technology,Feb,166749.0,28177.0
Furniture,Apr,199716.0,35610.0
Technology,Apr,241826.0,40903.0
Furniture,Dec,204187.0,38000.0
Office Supplies,May,581893.0,104534.0
Furniture,Jul,167966.0,30198.0
Furniture,May,182148.0,33777.0
