region,month_name,total_sales
South,Mar,213227.0
South,Jan,197112.0
East,Apr,326232.0
East,Nov,294407.0
Central,May,247402.0
East,Mar,300681.0
Central,Oct,225681.0
South,Nov,197935.0
Central,Apr,248227.0
South,Jul,135284.0
Central,Mar,263164.0
East,Jan,312378.0
West,Apr,332414.0
East,Sep,286887.0
South,Sep,195693.0
West,Aug,280122.0
Central,Nov,217755.0
South,Feb,181948.0
West,Mar,309500.0
South,Dec,207149.0
East,Feb,301259.0
West,Dec,388767.0
West,Sep,303201.0
Central,Sep,218364.0
South,Aug,184986.0
East,Jun,282332.0
West,Jan,340108.0
South,Apr,206267.0
Central,Dec,251523.0
West,Oct,316698.0
Central,Jun,224603.0
Central,Aug,261126.0
East,Oct,361433.0
West,Jun,317112.0
West,Jul,321500.0
West,Nov,329390.0
East,Dec,333926.0
South,Jun,181288.0
East,Jul,309721.0
East,May,306307.0
South,Oct,218783.0
Central,Jul,246233.0
Central,Jan,245811.0
East,Aug,287922.0
Central,Feb,247361.0
South,May,212687.0
West,May,305723.0
West,Feb,231360.0
