category,month,total_sales,total_profit
Furniture,Sep,174130.0,29042.0
Furniture,Oct,167660.0,31182.0
Furniture,Mar,200969.0,37077.0
Office Supplies,Feb,460130.0,81316.0
Technology,Jul,167770.0,29562.0
Office Supplies,Dec,515197.0,89130.0
Furniture,Aug,161295.0,28921.0
Office Supplies,Jul,441903.0,81684.0
Office Supplies,Jun,416954.0,76664.0
Technology,Sep,145275.0,26320.0
Technology,Dec,192146.0,33255.0
Technology,Jun,181974.0,33299.0
Office Supplies,Jan,484070.0,83911.0
Technology,Aug,164978.0,28990.0
Technology,Oct,208933.0,34730.0
Technology,Jan,168585.0,30941.0
Office Supplies,Mar,505039.0,84484.0
Office Supplies,Aug,442861.0,79148.0
Office Supplies,Sep,445006.0,79740.0
Office Supplies,Oct,499197.0,88447.0
Furniture,Nov,160526.0,27224.0
Office Supplies,Nov,424674.0,71327.0
Technology,May,161955.0,27036.0
Furniture,Feb,130339.0,24667.0
Office Supplies,Apr,442012.0,78315.0
Furniture,Jan,158233.0,27393.0
Furniture,Jun,131950.0,21828.0
Technology,Nov,188722.0,32940.0
Technology,Mar,146934.0,25229.0
Technology,Feb,143089.0,24181.0
Furniture,Apr,167438.0,29237.0
Technology,Apr,197910.0,33270.0
Furniture,Dec,160435.0,28666.0
Office Supplies,May,483742.0,86393.0
Furniture,Jul,133462.0,23347.0
Furniture,May,159844.0,29825.0
