segment,month_name,total_sales,total_profit
Corporate,Oct,363655.0,63141.0
Home Office,Jul,224259.0,41358.0
Consumer,Jul,535675.0,93971.0
Corporate,Mar,309946.0,52600.0
Consumer,Nov,513398.0,87976.0
Home Office,Aug,193822.0,35033.0
Consumer,Aug,557338.0,99627.0
Corporate,Aug,314111.0,54157.0
Home Office,Apr,204757.0,35738.0
Consumer,Jun,533082.0,95852.0
Consumer,May,593316.0,105306.0
Home Office,Sep,174080.0,30560.0
Corporate,Jul,303630.0,54564.0
Corporate,Dec,390905.0,67647.0
Corporate,May,343835.0,61134.0
Corporate,Apr,350211.0,60640.0
Home Office,May,206681.0,37766.0
Home Office,Jan,201293.0,37250.0
Home Office,Jun,180824.0,33190.0
Consumer,Sep,557333.0,99122.0
Home Office,Mar,225027.0,37155.0
Consumer,Apr,604590.0,106329.0
Home Office,Nov,199180.0,35045.0
Home Office,Oct,219836.0,38826.0
Consumer,Dec,635028.0,114674.0
Corporate,Nov,369827.0,63690.0
Corporate,Sep,319614.0,57194.0
Corporate,Feb,321512.0,53055.0
Home Office,Feb,174954.0,31672.0
Consumer,Mar,608298.0,107453.0
Consumer,Oct,593300.0,104465.0
Corporate,Jan,412000.0,69508.0
Consumer,Jan,529743.0,93336.0
Corporate,Jun,340105.0,61728.0
Home Office,Dec,219046.0,37727.0
Consumer,Feb,515721.0,94198.0
