category,month,total_sales,total_profit
Furniture,Sep,192784.0,32293.0
Furniture,Oct,179922.0,33316.0
Furniture,Mar,217299.0,39999.0
Office Supplies,Feb,512575.0,90635.0
Technology,Jul,188801.0,33222.0
Office Supplies,Dec,565197.0,98041.0
Furniture,Aug,176055.0,31599.0
Office Supplies,Jul,510400.0,94196.0
Office Supplies,Jun,489991.0,90258.0
Technology,Sep,162849.0,29141.0
Technology,Dec,222960.0,39432.0
Technology,Jun,203514.0,36953.0
Office Supplies,Jan,560059.0,97086.0
Technology,Aug,189339.0,33171.0
Technology,Oct,233816.0,40071.0
Technology,Jan,187930.0,34293.0
Office Supplies,Mar,554660.0,93808.0
Office Supplies,Aug,494735.0,87822.0
Office Supplies,Sep,493159.0,87502.0
Office Supplies,Oct,549995.0,97552.0
Furniture,Nov,173432.0,29404.0
Office Supplies,Nov,501549.0,86271.0
Technology,May,178920.0,29940.0
Furniture,Feb,146826.0,27319.0
Office Supplies,Apr,497938.0,87923.0
Furniture,Jan,173857.0,30249.0
Furniture,Jun,165307.0,27352.0
Technology,Nov,203923.0,35581.0
Technology,Mar,166597.0,28260.0
Technology,Feb,160031.0,27092.0
Furniture,Apr,194718.0,34650.0
Technology,Apr,224219.0,38084.0
Furniture,Dec,179677.0,32051.0
Office Supplies,May,559123.0,100112.0
Furniture,Jul,155703.0,27357.0
Furniture,May,172282.0,31947.0
