region,month_name,total_sales
South,Mar,184556.0
South,Jan,162877.0
East,Apr,261850.0
East,Nov,245626.0
Central,May,203122.0
East,Mar,254027.0
Central,Oct,188221.0
South,Nov,156814.0
Central,Apr,207875.0
South,Jul,109746.0
Central,Mar,226159.0
East,Jan,267770.0
West,Apr,271192.0
East,Sep,227566.0
South,Sep,161042.0
West,Aug,228494.0
Central,Nov,185412.0
South,Feb,161773.0
West,Mar,258715.0
South,Dec,180014.0
East,Feb,241764.0
West,Dec,306265.0
West,Sep,246326.0
Central,Sep,191483.0
South,Aug,154711.0
East,Jun,231322.0
West,Jan,275776.0
South,Apr,150846.0
Central,Dec,197221.0
West,Oct,258309.0
Central,Jun,185634.0
Central,Aug,205898.0
East,Oct,306886.0
West,Jun,265420.0
West,Jul,267571.0
West,Nov,264340.0
East,Dec,262540.0
South,Jun,146713.0
East,Jul,241224.0
East,May,255166.0
South,Oct,190812.0
Central,Jul,204211.0
Central,Jan,191148.0
East,Aug,243267.0
Central,Feb,213337.0
South,May,179463.0
West,May,244718.0
West,Feb,179612.0
