region,month_name,total_sales
South,Mar,185365.0
South,Jan,166653.0
East,Apr,265714.0
East,Nov,249941.0
Central,May,204185.0
East,Mar,256382.0
Central,Oct,191873.0
South,Nov,169100.0
Central,Apr,209317.0
South,Jul,111114.0
Central,Mar,226815.0
East,Jan,271262.0
West,Apr,274559.0
East,Sep,232610.0
South,Sep,161818.0
West,Aug,232963.0
Central,Nov,186983.0
South,Feb,162666.0
West,Mar,262404.0
South,Dec,181088.0
East,Feb,245728.0
West,Dec,308107.0
West,Sep,248522.0
Central,Sep,192460.0
South,Aug,155766.0
East,Jun,238825.0
West,Jan,278406.0
South,Apr,152292.0
Central,Dec,199508.0
West,Oct,261137.0
Central,Jun,188555.0
Central,Aug,207891.0
East,Oct,311469.0
West,Jun,266909.0
West,Jul,270888.0
West,Nov,268090.0
East,Dec,265825.0
South,Jun,149549.0
East,Jul,246306.0
East,May,259689.0
South,Oct,191645.0
Central,Jul,208947.0
Central,Jan,193244.0
East,Aug,247324.0
Central,Feb,215334.0
South,May,179902.0
West,May,249506.0
West,Feb,184042.0
