category,month,total_sales,total_profit
Furniture,Sep,238126.0,41127.0
Furniture,Oct,214834.0,39408.0
Furniture,Mar,267671.0,48980.0
Office Supplies,Feb,613136.0,109227.0
Technology,Jul,237453.0,40728.0
Office Supplies,Dec,678003.0,117965.0
Furniture,Aug,222871.0,40739.0
Office Supplies,Jul,619063.0,112597.0
Office Supplies,Jun,597801.0,109213.0
Technology,Sep,203056.0,36786.0
Technology,Dec,292914.0,52343.0
Technology,Jun,243376.0,44499.0
Office Supplies,Jan,689636.0,119071.0
Technology,Aug,218105.0,38312.0
Technology,Oct,264390.0,45153.0
Technology,Jan,227016.0,41186.0
Office Supplies,Mar,672445.0,113273.0
Office Supplies,Aug,608541.0,106780.0
Office Supplies,Sep,598628.0,106678.0
Office Supplies,Oct,676433.0,118677.0
Furniture,Nov,208800.0,36020.0
Office Supplies,Nov,605760.0,103075.0
Technology,May,217102.0,36692.0
Furniture,Feb,175939.0,32725.0
Office Supplies,Apr,634680.0,110795.0
Furniture,Jan,216579.0,38072.0
Furniture,Jun,203084.0,35217.0
Technology,Nov,253162.0,45554.0
Technology,Mar,195499.0,33622.0
Technology,Feb,204418.0,33458.0
Furniture,Apr,223760.0,39978.0
Technology,Apr,282581.0,48497.0
Furniture,Dec,253717.0,46461.0
Office Supplies,May,699149.0,125506.0
Furniture,Jul,195508.0,34538.0
Furniture,May,213119.0,39467.0
