segment,month_name,total_sales,total_profit
Corporate,Oct,297561.0,52270.0
Home Office,Jul,179123.0,32942.0
Consumer,Jul,428028.0,76737.0
Corporate,Mar,264688.0,44620.0
Consumer,Nov,401838.0,70318.0
Home Office,Aug,147385.0,25749.0
Consumer,Aug,446116.0,81091.0
Corporate,Aug,263008.0,45195.0
Home Office,Apr,157079.0,28075.0
Consumer,Jun,424872.0,75648.0
Consumer,May,453928.0,80727.0
Home Office,Sep,131405.0,23265.0
Corporate,Jul,245336.0,44698.0
Corporate,Dec,315035.0,55000.0
Corporate,May,290982.0,50916.0
Corporate,Apr,289906.0,49413.0
Home Office,May,155773.0,28204.0
Home Office,Jan,157965.0,29110.0
Home Office,Jun,145246.0,27299.0
Consumer,Sep,448250.0,77814.0
Home Office,Mar,173525.0,27853.0
Consumer,Apr,459789.0,81833.0
Home Office,Nov,162088.0,28206.0
Home Office,Oct,180305.0,31574.0
Consumer,Dec,480431.0,86224.0
Corporate,Nov,313310.0,52360.0
Corporate,Sep,261143.0,46485.0
Corporate,Feb,265920.0,43775.0
Home Office,Feb,138925.0,24970.0
Consumer,Mar,497383.0,88981.0
Consumer,Oct,482046.0,86443.0
Corporate,Jan,327189.0,55290.0
Consumer,Jan,430952.0,76324.0
Corporate,Jun,279640.0,49948.0
Home Office,Dec,167347.0,27562.0
Consumer,Feb,410146.0,75623.0
