category,month,total_sales,total_profit
Furniture,Sep,222867.0,37954.0
Furniture,Oct,208639.0,38472.0
Furniture,Mar,254114.0,46709.0
Office Supplies,Feb,593163.0,105188.0
Technology,Jul,219411.0,37703.0
Office Supplies,Dec,657050.0,113817.0
Furniture,Aug,217684.0,39830.0
Office Supplies,Jul,604167.0,110053.0
Office Supplies,Jun,569460.0,104004.0
Technology,Sep,199670.0,36365.0
Technology,Dec,276702.0,49660.0
Technology,Jun,236556.0,43234.0
Office Supplies,Jan,674606.0,116590.0
Technology,Aug,212813.0,37434.0
Technology,Oct,259252.0,44251.0
Technology,Jan,219658.0,40056.0
Office Supplies,Mar,643412.0,107915.0
Office Supplies,Aug,583659.0,102841.0
Office Supplies,Sep,581608.0,103628.0
Office Supplies,Oct,654704.0,115616.0
Furniture,Nov,202317.0,34933.0
Office Supplies,Nov,588225.0,99839.0
Technology,May,211750.0,35827.0
Furniture,Feb,170767.0,31858.0
Office Supplies,Apr,617181.0,107789.0
Furniture,Jan,201145.0,35083.0
Furniture,Jun,199319.0,34429.0
Technology,Nov,248945.0,44743.0
Technology,Mar,189046.0,32556.0
Technology,Feb,197998.0,32564.0
Furniture,Apr,216576.0,38545.0
Technology,Apr,279383.0,47852.0
Furniture,Dec,247613.0,45344.0
Office Supplies,May,656455.0,117367.0
Furniture,Jul,189160.0,33526.0
Furniture,May,203914.0,37850.0
