region,month_name,total_sales
South,Mar,245311.0
South,Jan,222614.0
East,Apr,386345.0
East,Nov,345154.0
Central,May,280664.0
East,Mar,363013.0
Central,Oct,277649.0
South,Nov,235202.0
Central,Apr,297278.0
South,Jul,169302.0
Central,Mar,316513.0
East,Jan,378296.0
West,Apr,388181.0
East,Sep,339802.0
South,Sep,213770.0
West,Aug,333045.0
Central,Nov,266722.0
South,Feb,216976.0
West,Mar,364363.0
South,Dec,240492.0
East,Feb,372939.0
West,Dec,451475.0
West,Sep,384221.0
Central,Sep,262632.0
South,Aug,212554.0
East,Jun,326642.0
West,Jan,410122.0
South,Apr,244627.0
Central,Dec,310475.0
West,Oct,378356.0
Central,Jun,271377.0
Central,Aug,306073.0
East,Oct,415612.0
West,Jun,366446.0
West,Jul,371366.0
West,Nov,383000.0
East,Dec,392901.0
South,Jun,230191.0
East,Jul,380382.0
East,May,367574.0
South,Oct,256120.0
Central,Jul,311525.0
Central,Jan,293183.0
East,Aug,335904.0
Central,Feb,299854.0
South,May,257694.0
West,May,371051.0
West,Feb,282065.0
