category,month,total_sales,total_profit
Furniture,Sep,231326.0,39614.0
Furniture,Oct,212053.0,38840.0
Furniture,Mar,266739.0,48842.0
Office Supplies,Feb,601143.0,106503.0
Technology,Jul,235094.0,40287.0
Office Supplies,Dec,667388.0,116116.0
Furniture,Aug,220717.0,40256.0
Office Supplies,Jul,611323.0,111349.0
Office Supplies,Jun,577199.0,105288.0
Technology,Sep,202016.0,36696.0
Technology,Dec,287891.0,51434.0
Technology,Jun,240099.0,43895.0
Office Supplies,Jan,683907.0,118055.0
Technology,Aug,215388.0,37861.0
Technology,Oct,262635.0,44832.0
Technology,Jan,223308.0,40676.0
Office Supplies,Mar,663424.0,111736.0
Office Supplies,Aug,594544.0,104772.0
Office Supplies,Sep,591264.0,105248.0
Office Supplies,Oct,669939.0,117510.0
Furniture,Nov,204936.0,35337.0
Office Supplies,Nov,599081.0,101999.0
Technology,May,215401.0,36368.0
Furniture,Feb,174816.0,32461.0
Office Supplies,Apr,626358.0,109351.0
Furniture,Jan,204538.0,35466.0
Furniture,Jun,201602.0,34891.0
Technology,Nov,251400.0,45202.0
Technology,Mar,193040.0,33192.0
Technology,Feb,199076.0,32707.0
Furniture,Apr,220726.0,39483.0
Technology,Apr,281218.0,48207.0
Furniture,Dec,252847.0,46375.0
Office Supplies,May,692666.0,124337.0
Furniture,Jul,191975.0,33989.0
Furniture,May,209522.0,38885.0
