category,month,total_sales,total_profit
Furniture,Sep,181489.0,30210.0
Furniture,Oct,172176.0,31978.0
Furniture,Mar,208080.0,38224.0
Office Supplies,Feb,475435.0,83671.0
Technology,Jul,174579.0,30637.0
Office Supplies,Dec,537880.0,93454.0
Furniture,Aug,167786.0,30179.0
Office Supplies,Jul,475619.0,87618.0
Office Supplies,Jun,438508.0,80721.0
Technology,Sep,153400.0,27627.0
Technology,Dec,208464.0,36790.0
Technology,Jun,196787.0,35666.0
Office Supplies,Jan,518961.0,89503.0
Technology,Aug,173420.0,30160.0
Technology,Oct,218128.0,36366.0
Technology,Jan,177955.0,32620.0
Office Supplies,Mar,535031.0,90573.0
Office Supplies,Aug,466260.0,83293.0
Office Supplies,Sep,466548.0,83131.0
Office Supplies,Oct,523328.0,92810.0
Furniture,Nov,168735.0,28633.0
Office Supplies,Nov,447814.0,75456.0
Technology,May,170626.0,28569.0
Furniture,Feb,135031.0,25494.0
Office Supplies,Apr,466524.0,82562.0
Furniture,Jan,166706.0,28988.0
Furniture,Jun,156550.0,26113.0
Technology,Nov,195249.0,33950.0
Technology,Mar,157760.0,26718.0
Technology,Feb,151062.0,25601.0
Furniture,Apr,174142.0,30499.0
Technology,Apr,212827.0,36075.0
Furniture,Dec,172823.0,30864.0
Office Supplies,May,513446.0,91311.0
Furniture,Jul,139956.0,24602.0
Furniture,May,165615.0,30808.0
