segment,month_name,total_sales,total_profit
Corporate,Oct,254647.0,44491.0
Home Office,Jul,131165.0,23380.0
Consumer,Jul,351947.0,63592.0
Corporate,Mar,225169.0,37828.0
Consumer,Nov,333380.0,56862.0
Home Office,Aug,124656.0,21824.0
Consumer,Aug,376557.0,68266.0
Corporate,Aug,210602.0,36728.0
Home Office,Apr,124448.0,21491.0
Consumer,Jun,337270.0,60751.0
Consumer,May,368067.0,65035.0
Home Office,Sep,111495.0,19667.0
Corporate,Jul,200887.0,36797.0
Corporate,Dec,268069.0,47218.0
Corporate,May,248807.0,43901.0
Corporate,Apr,245981.0,41440.0
Home Office,May,131068.0,24222.0
Home Office,Jan,135909.0,25356.0
Home Office,Jun,114627.0,21613.0
Consumer,Sep,367205.0,63049.0
Home Office,Mar,155633.0,24769.0
Consumer,Apr,361117.0,63265.0
Home Office,Nov,139456.0,24429.0
Home Office,Oct,162559.0,28504.0
Consumer,Dec,407687.0,72506.0
Corporate,Nov,263303.0,43082.0
Corporate,Sep,219142.0,38703.0
Corporate,Feb,234513.0,38381.0
Home Office,Feb,113986.0,20318.0
Consumer,Mar,406297.0,72292.0
Consumer,Oct,394545.0,68430.0
Corporate,Jan,267367.0,46082.0
Consumer,Jan,349912.0,62240.0
Corporate,Jun,214518.0,37720.0
Home Office,Dec,140957.0,22876.0
Consumer,Feb,340324.0,62799.0
