region,month_name,total_sales
South,Mar,201275.0
South,Jan,186933.0
East,Apr,313787.0
East,Nov,285538.0
Central,May,230223.0
East,Mar,289954.0
Central,Oct,217295.0
South,Nov,187280.0
Central,Apr,242877.0
South,Jul,131240.0
Central,Mar,257006.0
East,Jan,303107.0
West,Apr,316668.0
East,Sep,265341.0
South,Sep,182576.0
West,Aug,270851.0
Central,Nov,211852.0
South,Feb,176434.0
West,Mar,296286.0
South,Dec,200239.0
East,Feb,290146.0
West,Dec,375400.0
West,Sep,297032.0
Central,Sep,210441.0
South,Aug,180840.0
East,Jun,272466.0
West,Jan,329564.0
South,Apr,192279.0
Central,Dec,239058.0
West,Oct,300151.0
Central,Jun,216178.0
Central,Aug,252394.0
East,Oct,349119.0
West,Jun,304518.0
West,Jul,311471.0
West,Nov,321619.0
East,Dec,324097.0
South,Jun,173767.0
East,Jul,292050.0
East,May,301522.0
South,Oct,216321.0
Central,Jul,236437.0
Central,Jan,229057.0
East,Aug,272898.0
Central,Feb,239508.0
South,May,206214.0
West,May,294968.0
West,Feb,224061.0
